,Date,rs,rf,rh,h
0,2020-07-17 20:00:00+00:00,-0.012409506549157,0.0059636934680495,-0.017417716287551486,0.8397832258190295
1,2020-07-16 20:00:00+00:00,-0.0318412903279597,-0.0059636934680494,-0.0268330805895653,0.8397832258190295
2,2020-07-15 20:00:00+00:00,-0.0324369262518107,-0.0128895447259969,-0.021612502802474363,0.8397832258190295
3,2020-07-14 20:00:00+00:00,0.0332905990365709,0.0042780813910783,0.029697938045654806,0.8397832258190295
4,2020-07-13 20:00:00+00:00,0.0813245848277239,0.0,0.0813245848277239,0.8397832258190295
0,2020-07-10 20:00:00+00:00,-0.0139663570615982,0.0010723861617527,-0.014865662025843503,0.8386017987918506
1,2020-07-09 20:00:00+00:00,-0.0912930923472158,-0.02542509836581,-0.0699715591231878,0.8386017987918506
2,2020-07-08 20:00:00+00:00,0.1538348817080537,0.0222113837627142,0.13520837533098548,0.8386017987918506
3,2020-07-07 20:00:00+00:00,0.138202730675702,-0.0058651194523981,0.1431212303986121,0.8386017987918506
4,2020-07-06 20:00:00+00:00,0.0680434550168221,0.0313200546223673,0.04177840087224587,0.8386017987918506
0,2020-07-02 20:00:00+00:00,-0.0007603324104956,-0.0270579277654255,0.021815339980907435,0.8343459479646527
1,2020-07-01 20:00:00+00:00,0.1301556790486363,0.0091177890979427,0.12254828866037154,0.8343459479646527
2,2020-06-26 20:00:00+00:00,-0.0118024482886277,-0.006444705442642,-0.006425334416733605,0.8343459479646527
3,2020-06-25 20:00:00+00:00,-0.0077916147775014,-0.0037403196157232,-0.004670894262030041,0.8343459479646527
4,2020-06-24 20:00:00+00:00,-0.0132516094096109,-0.0387077611030496,0.019044054221502328,0.8343459479646527
0,2020-06-23 20:00:00+00:00,0.0199438531608543,0.0087606847350975,0.01259363481721299,0.8390004395654705
1,2020-06-22 20:00:00+00:00,0.0240945738953112,0.0288809781859545,-0.00013657949778539055,0.8390004395654705
2,2020-06-19 20:00:00+00:00,-0.0140331393242664,-0.0100716462284583,-0.005583023711441974,0.8390004395654705
3,2020-06-18 20:00:00+00:00,0.0180431697604703,0.0084746269909722,0.010932953989891222,0.8390004395654705
4,2020-06-17 20:00:00+00:00,0.0200387174435265,-0.020532440183705,0.037265443783006724,0.8390004395654705
0,2020-06-16 20:00:00+00:00,0.0079743187841474,0.0088982529023642,0.0003429093366232542,0.8576300911268253
