Date,BITW20,% Change
Wed Apr 01 2020 16:00:00 GMT-0400,4363.61,-3.21%
Thu Apr 02 2020 16:00:00 GMT-0400,4662.52,6.85%
Fri Apr 03 2020 16:00:00 GMT-0400,4708.67,0.99%
Sat Apr 04 2020 16:00:00 GMT-0400,4711.88,0.07%
Sun Apr 05 2020 16:00:00 GMT-0400,4725.87,0.30%
Mon Apr 06 2020 16:00:00 GMT-0400,5163.83,9.27%
Tue Apr 07 2020 16:00:00 GMT-0400,5258.08,1.83%
Wed Apr 08 2020 16:00:00 GMT-0400,5328.25,1.33%
Thu Apr 09 2020 16:00:00 GMT-0400,5527.22,3.73%
Fri Apr 10 2020 16:00:00 GMT-0400,5147.76,-6.87%
Sat Apr 11 2020 16:00:00 GMT-0400,5079.52,-1.33%
Sun Apr 12 2020 16:00:00 GMT-0400,5372.99,5.78%
Mon Apr 13 2020 16:00:00 GMT-0400,5116.25,-4.78%
Tue Apr 14 2020 16:00:00 GMT-0400,5193.17,1.50%
Wed Apr 15 2020 16:00:00 GMT-0400,5096.32,-1.86%
Thu Apr 16 2020 16:00:00 GMT-0400,5342.65,4.83%
Fri Apr 17 2020 16:00:00 GMT-0400,5358.25,0.29%
Sat Apr 18 2020 16:00:00 GMT-0400,5560.04,3.77%
Sun Apr 19 2020 16:00:00 GMT-0400,5564.88,0.09%
Mon Apr 20 2020 16:00:00 GMT-0400,5148.87,-7.48%
Tue Apr 21 2020 16:00:00 GMT-0400,5291.68,2.77%
Wed Apr 22 2020 16:00:00 GMT-0400,5479.57,3.55%
Thu Apr 23 2020 16:00:00 GMT-0400,5692.04,3.88%
Fri Apr 24 2020 16:00:00 GMT-0400,5797.4,1.85%
Sat Apr 25 2020 16:00:00 GMT-0400,5882.37,1.47%
Sun Apr 26 2020 16:00:00 GMT-0400,5978.51,1.63%
Mon Apr 27 2020 16:00:00 GMT-0400,5855.89,-2.05%
Tue Apr 28 2020 16:00:00 GMT-0400,5956.58,1.72%
Wed Apr 29 2020 16:00:00 GMT-0400,6337.91,6.40%
Thu Apr 30 2020 16:00:00 GMT-0400,6067.24,-4.27%
Fri May 01 2020 16:00:00 GMT-0400,6148.51,1.34%
Sat May 02 2020 16:00:00 GMT-0400,6349.02,3.26%
Sun May 03 2020 16:00:00 GMT-0400,6176.59,-2.72%
Mon May 04 2020 16:00:00 GMT-0400,6116.3,-0.98%
Tue May 05 2020 16:00:00 GMT-0400,6102.72,-0.22%
Wed May 06 2020 16:00:00 GMT-0400,6090.49,-0.20%
Thu May 07 2020 16:00:00 GMT-0400,6250.1,2.62%
Fri May 08 2020 16:00:00 GMT-0400,6491.23,3.86%
Sat May 09 2020 16:00:00 GMT-0400,6555.23,0.99%
Sun May 10 2020 16:00:00 GMT-0400,5726.94,-12.64%
Mon May 11 2020 16:00:00 GMT-0400,5743.22,0.28%
Tue May 12 2020 16:00:00 GMT-0400,5947.67,3.56%
Wed May 13 2020 16:00:00 GMT-0400,6100.44,2.57%
Thu May 14 2020 16:00:00 GMT-0400,6162.75,1.02%
Fri May 15 2020 16:00:00 GMT-0400,6086.19,-1.24%
Sat May 16 2020 16:00:00 GMT-0400,6128.15,0.69%
Sun May 17 2020 16:00:00 GMT-0400,6282.62,2.52%
Mon May 18 2020 16:00:00 GMT-0400,6323.52,0.65%
Tue May 19 2020 16:00:00 GMT-0400,6281.21,-0.67%
Wed May 20 2020 16:00:00 GMT-0400,6249.09,-0.51%
Thu May 21 2020 16:00:00 GMT-0400,5968.77,-4.49%
Fri May 22 2020 16:00:00 GMT-0400,6273.68,5.11%
Sat May 23 2020 16:00:00 GMT-0400,6261.45,-0.19%
Sun May 24 2020 16:00:00 GMT-0400,6175.23,-1.38%
Mon May 25 2020 16:00:00 GMT-0400,6188,0.21%
Tue May 26 2020 16:00:00 GMT-0400,6135.67,-0.85%
Wed May 27 2020 16:00:00 GMT-0400,6261.76,2.06%
Thu May 28 2020 16:00:00 GMT-0400,6382.2,1.92%
Fri May 29 2020 16:00:00 GMT-0400,6423.78,0.65%
Sat May 30 2020 16:00:00 GMT-0400,6758.19,5.21%
Sun May 31 2020 16:00:00 GMT-0400,6828.08,1.03%
Mon Jun 01 2020 16:00:00 GMT-0400,6812.87,-0.22%
Tue Jun 02 2020 16:00:00 GMT-0400,6738.78,-1.09%
Wed Jun 03 2020 16:00:00 GMT-0400,6866.24,1.89%
Thu Jun 04 2020 16:00:00 GMT-0400,6940.27,1.08%
Fri Jun 05 2020 16:00:00 GMT-0400,6965.42,0.36%
Sat Jun 06 2020 16:00:00 GMT-0400,6928.03,-0.54%
Sun Jun 07 2020 16:00:00 GMT-0400,6864.52,-0.92%
Mon Jun 08 2020 16:00:00 GMT-0400,6905.44,0.60%
Tue Jun 09 2020 16:00:00 GMT-0400,6940.3,0.50%
Wed Jun 10 2020 16:00:00 GMT-0400,7045.21,1.51%
Thu Jun 11 2020 16:00:00 GMT-0400,6479.18,-8.03%
Fri Jun 12 2020 16:00:00 GMT-0400,6577.77,1.52%
Sat Jun 13 2020 16:00:00 GMT-0400,6659.27,1.24%
Sun Jun 14 2020 16:00:00 GMT-0400,6589.32,-1.05%
Mon Jun 15 2020 16:00:00 GMT-0400,6496.2,-1.41%
Tue Jun 16 2020 16:00:00 GMT-0400,6540.03,0.67%
Wed Jun 17 2020 16:00:00 GMT-0400,6490.31,-0.76%
Thu Jun 18 2020 16:00:00 GMT-0400,6548.83,0.90%
Fri Jun 19 2020 16:00:00 GMT-0400,6470.86,-1.19%
Sat Jun 20 2020 16:00:00 GMT-0400,6425.25,-0.70%
Sun Jun 21 2020 16:00:00 GMT-0400,6518.33,1.45%
Mon Jun 22 2020 16:00:00 GMT-0400,6667.76,2.29%
Tue Jun 23 2020 16:00:00 GMT-0400,6873.2,3.08%
Wed Jun 24 2020 16:00:00 GMT-0400,6548.03,-4.73%
Thu Jun 25 2020 16:00:00 GMT-0400,6553.46,0.08%
Fri Jun 26 2020 16:00:00 GMT-0400,6467.37,-1.31%
Sat Jun 27 2020 16:00:00 GMT-0400,6072.97,-6.10%
Sun Jun 28 2020 16:00:00 GMT-0400,6243.11,2.80%
Mon Jun 29 2020 16:00:00 GMT-0400,6343.36,1.61%
Tue Jun 30 2020 16:00:00 GMT-0400,6337.69,-0.09%
Wed Jul 01 2020 16:00:00 GMT-0400,6420.45,1.31%
Thu Jul 02 2020 16:00:00 GMT-0400,6341.58,-1.23%
Fri Jul 03 2020 16:00:00 GMT-0400,6436.88,1.50%
Sat Jul 04 2020 16:00:00 GMT-0400,6530.33,1.45%
Sun Jul 05 2020 16:00:00 GMT-0400,6457.77,-1.11%
Mon Jul 06 2020 16:00:00 GMT-0400,6741.23,4.39%
Tue Jul 07 2020 16:00:00 GMT-0400,6827.94,1.29%
Wed Jul 08 2020 16:00:00 GMT-0400,7155.23,4.79%
Thu Jul 09 2020 16:00:00 GMT-0400,7008.65,-2.05%
Fri Jul 10 2020 16:00:00 GMT-0400,7079.41,1.01%
Sat Jul 11 2020 16:00:00 GMT-0400,7150.08,1.00%
Sun Jul 12 2020 16:00:00 GMT-0400,7189.36,0.55%
Mon Jul 13 2020 16:00:00 GMT-0400,7166.61,-0.32%
Tue Jul 14 2020 16:00:00 GMT-0400,7267.23,1.40%
Wed Jul 15 2020 16:00:00 GMT-0400,7136.79,-1.79%
Thu Jul 16 2020 16:00:00 GMT-0400,6934.05,-2.84%
Fri Jul 17 2020 16:00:00 GMT-0400,7046.42,1.62%
Sat Jul 18 2020 16:00:00 GMT-0400,7116.17,0.99%
Sun Jul 19 2020 16:00:00 GMT-0400,7132.83,0.23%
Mon Jul 20 2020 16:00:00 GMT-0400,7045.29,-1.23%
Tue Jul 21 2020 16:00:00 GMT-0400,7222.45,2.51%
Wed Jul 22 2020 16:00:00 GMT-0400,7312.61,1.25%
Thu Jul 23 2020 16:00:00 GMT-0400,7548.51,3.23%
Fri Jul 24 2020 16:00:00 GMT-0400,7516.47,-0.42%
Sat Jul 25 2020 16:00:00 GMT-0400,7657.02,1.87%
Sun Jul 26 2020 16:00:00 GMT-0400,7592.15,-0.85%
Mon Jul 27 2020 16:00:00 GMT-0400,7675.52,1.10%
Tue Jul 28 2020 16:00:00 GMT-0400,7865.72,2.48%
Wed Jul 29 2020 16:00:00 GMT-0400,7945.07,1.01%
Thu Jul 30 2020 16:00:00 GMT-0400,7968.55,0.30%
Fri Jul 31 2020 16:00:00 GMT-0400,8079.98,1.40%
Sat Aug 01 2020 16:00:00 GMT-0400,8614.1,6.61%
Sun Aug 02 2020 16:00:00 GMT-0400,8212.34,-4.66%
Mon Aug 03 2020 16:00:00 GMT-0400,8416.05,2.48%
Tue Aug 04 2020 16:00:00 GMT-0400,8406.6,-0.11%
Wed Aug 05 2020 16:00:00 GMT-0400,8763.54,4.25%
Thu Aug 06 2020 16:00:00 GMT-0400,8996.4,2.66%
Fri Aug 07 2020 16:00:00 GMT-0400,8613.44,-4.26%
Sat Aug 08 2020 16:00:00 GMT-0400,8936.75,3.75%
Sun Aug 09 2020 16:00:00 GMT-0400,9084.19,1.65%
Mon Aug 10 2020 16:00:00 GMT-0400,9363.91,3.08%
Tue Aug 11 2020 16:00:00 GMT-0400,8804.58,-5.97%
Wed Aug 12 2020 16:00:00 GMT-0400,9140.65,3.82%
Thu Aug 13 2020 16:00:00 GMT-0400,9473.56,3.64%
Fri Aug 14 2020 16:00:00 GMT-0400,9872.8,4.21%
Sat Aug 15 2020 16:00:00 GMT-0400,9916.97,0.45%
Sun Aug 16 2020 16:00:00 GMT-0400,10177.7,2.63%
Mon Aug 17 2020 16:00:00 GMT-0400,10377.83,1.97%
Tue Aug 18 2020 16:00:00 GMT-0400,10064.78,-3.02%
Wed Aug 19 2020 16:00:00 GMT-0400,9499.46,-5.62%
Thu Aug 20 2020 16:00:00 GMT-0400,10308.37,8.52%
Fri Aug 21 2020 16:00:00 GMT-0400,10182.39,-1.22%
Sat Aug 22 2020 16:00:00 GMT-0400,10047.17,-1.33%
Sun Aug 23 2020 16:00:00 GMT-0400,10449.5,4.00%
Mon Aug 24 2020 16:00:00 GMT-0400,10561.82,1.07%
Tue Aug 25 2020 16:00:00 GMT-0400,9775.76,-7.44%
Wed Aug 26 2020 16:00:00 GMT-0400,10040.34,2.71%
Thu Aug 27 2020 16:00:00 GMT-0400,9599.68,-4.39%
Fri Aug 28 2020 16:00:00 GMT-0400,10024.77,4.43%
Sat Aug 29 2020 16:00:00 GMT-0400,10350.84,3.25%
Sun Aug 30 2020 16:00:00 GMT-0400,10603.36,2.44%
Mon Aug 31 2020 16:00:00 GMT-0400,10606.7,0.03%
Tue Sep 01 2020 16:00:00 GMT-0400,11043.73,4.12%
Wed Sep 02 2020 16:00:00 GMT-0400,10275.93,-6.95%
Thu Sep 03 2020 16:00:00 GMT-0400,10048.28,-2.22%
Fri Sep 04 2020 16:00:00 GMT-0400,9271.96,-7.73%
Sat Sep 05 2020 16:00:00 GMT-0400,7918.65,-14.60%
Sun Sep 06 2020 16:00:00 GMT-0400,8872.16,12.04%
Mon Sep 07 2020 16:00:00 GMT-0400,8677.23,-2.20%
Tue Sep 08 2020 16:00:00 GMT-0400,8669.44,-0.09%
Wed Sep 09 2020 16:00:00 GMT-0400,9331.78,7.64%
Thu Sep 10 2020 16:00:00 GMT-0400,9324.98,-0.07%
Fri Sep 11 2020 16:00:00 GMT-0400,9514.65,2.03%
Sat Sep 12 2020 16:00:00 GMT-0400,9974.75,4.84%
Sun Sep 13 2020 16:00:00 GMT-0400,9545.73,-4.30%
Mon Sep 14 2020 16:00:00 GMT-0400,9792.03,2.58%
Tue Sep 15 2020 16:00:00 GMT-0400,9275.6,-5.27%
Wed Sep 16 2020 16:00:00 GMT-0400,9040.59,-2.53%
Thu Sep 17 2020 16:00:00 GMT-0400,9246.52,2.28%
Fri Sep 18 2020 16:00:00 GMT-0400,9232.92,-0.15%
Sat Sep 19 2020 16:00:00 GMT-0400,9211.46,-0.23%
Sun Sep 20 2020 16:00:00 GMT-0400,8851.19,-3.91%
Mon Sep 21 2020 16:00:00 GMT-0400,8188.62,-7.49%
Tue Sep 22 2020 16:00:00 GMT-0400,8268.36,0.97%
Wed Sep 23 2020 16:00:00 GMT-0400,8045.13,-2.70%
Thu Sep 24 2020 16:00:00 GMT-0400,8399.6,4.41%
Fri Sep 25 2020 16:00:00 GMT-0400,8721.9,3.84%
Sat Sep 26 2020 16:00:00 GMT-0400,8824.03,1.17%
Sun Sep 27 2020 16:00:00 GMT-0400,8883.23,0.67%
Mon Sep 28 2020 16:00:00 GMT-0400,9082.89,2.25%
Tue Sep 29 2020 16:00:00 GMT-0400,8919.17,-1.80%
Wed Sep 30 2020 16:00:00 GMT-0400,9120.07,2.25%
Thu Oct 01 2020 16:00:00 GMT-0400,9077.81,-0.46%
Fri Oct 02 2020 16:00:00 GMT-0400,8727.33,-3.86%
Sat Oct 03 2020 16:00:00 GMT-0400,9062.45,3.84%
Sun Oct 04 2020 16:00:00 GMT-0400,8986.64,-0.84%
Mon Oct 05 2020 16:00:00 GMT-0400,8993.18,0.07%
Tue Oct 06 2020 16:00:00 GMT-0400,8527.31,-5.18%
Wed Oct 07 2020 16:00:00 GMT-0400,8534.54,0.08%
Thu Oct 08 2020 16:00:00 GMT-0400,8642.32,1.26%
Fri Oct 09 2020 16:00:00 GMT-0400,8986.78,3.99%
Sat Oct 10 2020 16:00:00 GMT-0400,9164.69,1.98%
Sun Oct 11 2020 16:00:00 GMT-0400,9264.64,1.09%
Mon Oct 12 2020 16:00:00 GMT-0400,9692.45,4.62%
Tue Oct 13 2020 16:00:00 GMT-0400,9420.94,-2.80%
Wed Oct 14 2020 16:00:00 GMT-0400,9216.13,-2.17%
Thu Oct 15 2020 16:00:00 GMT-0400,9295.36,0.86%
Fri Oct 16 2020 16:00:00 GMT-0400,8860.7,-4.68%
Sat Oct 17 2020 16:00:00 GMT-0400,8879.35,0.21%
Sun Oct 18 2020 16:00:00 GMT-0400,9081.71,2.28%
Mon Oct 19 2020 16:00:00 GMT-0400,9141.42,0.66%
Tue Oct 20 2020 16:00:00 GMT-0400,8661.91,-5.25%
Wed Oct 21 2020 16:00:00 GMT-0400,9055.76,4.55%
Thu Oct 22 2020 16:00:00 GMT-0400,9282.81,2.51%
Fri Oct 23 2020 16:00:00 GMT-0400,9101.85,-1.95%
Sat Oct 24 2020 16:00:00 GMT-0400,9284.12,2.00%
Sun Oct 25 2020 16:00:00 GMT-0400,9166.71,-1.26%
Mon Oct 26 2020 16:00:00 GMT-0400,8969.86,-2.15%
Tue Oct 27 2020 16:00:00 GMT-0400,9097.45,1.42%
Wed Oct 28 2020 16:00:00 GMT-0400,8651.4,-4.90%
Thu Oct 29 2020 16:00:00 GMT-0400,8497.91,-1.77%
Fri Oct 30 2020 16:00:00 GMT-0400,8408.79,-1.05%
Sat Oct 31 2020 16:00:00 GMT-0400,8423.79,0.18%
Sun Nov 01 2020 16:00:00 GMT-0500,8431.75,0.09%
Mon Nov 02 2020 16:00:00 GMT-0500,8217.38,-2.54%
Tue Nov 03 2020 16:00:00 GMT-0500,7936.39,-3.42%
Wed Nov 04 2020 16:00:00 GMT-0500,7904.28,-0.40%
Thu Nov 05 2020 16:00:00 GMT-0500,8192.26,3.64%
Fri Nov 06 2020 16:00:00 GMT-0500,8572.98,4.65%
Sat Nov 07 2020 16:00:00 GMT-0500,8306.29,-3.11%
Sun Nov 08 2020 16:00:00 GMT-0500,8586.87,3.38%
Mon Nov 09 2020 16:00:00 GMT-0500,8520.45,-0.77%
Tue Nov 10 2020 16:00:00 GMT-0500,8696.43,2.07%
Wed Nov 11 2020 16:00:00 GMT-0500,8697.02,0.01%
Thu Nov 12 2020 16:00:00 GMT-0500,8599.88,-1.12%
Fri Nov 13 2020 16:00:00 GMT-0500,8878.73,3.24%
Sat Nov 14 2020 16:00:00 GMT-0500,8874.5,-0.05%
Sun Nov 15 2020 16:00:00 GMT-0500,8665.56,-2.35%
Mon Nov 16 2020 16:00:00 GMT-0500,8916.52,2.90%
Tue Nov 17 2020 16:00:00 GMT-0500,9305.61,4.36%
Wed Nov 18 2020 16:00:00 GMT-0500,8933.92,-3.99%
Thu Nov 19 2020 16:00:00 GMT-0500,9227.35,3.28%
Fri Nov 20 2020 16:00:00 GMT-0500,9611.19,4.16%
Sat Nov 21 2020 16:00:00 GMT-0500,10091.39,5.00%
Sun Nov 22 2020 16:00:00 GMT-0500,10012.19,-0.78%
Mon Nov 23 2020 16:00:00 GMT-0500,10317.57,3.05%
Tue Nov 24 2020 16:00:00 GMT-0500,10984.59,6.46%
Wed Nov 25 2020 16:00:00 GMT-0500,10911.63,-0.66%
Thu Nov 26 2020 16:00:00 GMT-0500,9300.36,-14.77%
Fri Nov 27 2020 16:00:00 GMT-0500,9264.87,-0.38%
Sat Nov 28 2020 16:00:00 GMT-0500,9551.45,3.09%
Sun Nov 29 2020 16:00:00 GMT-0500,9805.45,2.66%
Mon Nov 30 2020 16:00:00 GMT-0500,10251.44,4.55%
Tue Dec 01 2020 16:00:00 GMT-0500,9975.72,-2.69%
Wed Dec 02 2020 16:00:00 GMT-0500,10301.73,3.27%
Thu Dec 03 2020 16:00:00 GMT-0500,10404.46,1.00%
Fri Dec 04 2020 16:00:00 GMT-0500,10271.28,-1.28%
Sat Dec 05 2020 16:00:00 GMT-0500,10291.94,0.20%
Sun Dec 06 2020 16:00:00 GMT-0500,10176.66,-1.12%
Mon Dec 07 2020 16:00:00 GMT-0500,10211.31,0.34%
Tue Dec 08 2020 16:00:00 GMT-0500,9689.75,-5.11%
Wed Dec 09 2020 16:00:00 GMT-0500,9706.45,0.17%
Thu Dec 10 2020 16:00:00 GMT-0500,9556.19,-1.55%
Fri Dec 11 2020 16:00:00 GMT-0500,9333.95,-2.33%
Sat Dec 12 2020 16:00:00 GMT-0500,9821.72,5.23%
Sun Dec 13 2020 16:00:00 GMT-0500,10037.97,2.20%
Mon Dec 14 2020 16:00:00 GMT-0500,10105.03,0.67%
Tue Dec 15 2020 16:00:00 GMT-0500,10208.65,1.03%
Wed Dec 16 2020 16:00:00 GMT-0500,10471.47,2.57%
Thu Dec 17 2020 16:00:00 GMT-0500,10713.32,2.31%
Fri Dec 18 2020 16:00:00 GMT-0500,10769.09,0.52%
Sat Dec 19 2020 16:00:00 GMT-0500,11069.42,2.79%
Sun Dec 20 2020 16:00:00 GMT-0500,11058.54,-0.10%
Mon Dec 21 2020 16:00:00 GMT-0500,10248.44,-7.33%
Tue Dec 22 2020 16:00:00 GMT-0500,10509.31,2.55%
Wed Dec 23 2020 16:00:00 GMT-0500,9930.57,-5.51%
Thu Dec 24 2020 16:00:00 GMT-0500,9891.77,-0.39%
Fri Dec 25 2020 16:00:00 GMT-0500,10247.74,3.60%
Sat Dec 26 2020 16:00:00 GMT-0500,10566.61,3.11%
Sun Dec 27 2020 16:00:00 GMT-0500,10211.09,-3.36%
Mon Dec 28 2020 16:00:00 GMT-0500,10962.24,7.36%
Tue Dec 29 2020 16:00:00 GMT-0500,11004.65,0.39%
Wed Dec 30 2020 16:00:00 GMT-0500,11153.09,1.35%
Thu Dec 31 2020 16:00:00 GMT-0500,11723.23,5.11%
Fri Jan 01 2021 16:00:00 GMT-0500,11791.28,0.58%
Sat Jan 02 2021 16:00:00 GMT-0500,11129.67,-5.61%
Sun Jan 03 2021 16:00:00 GMT-0500,12128.11,8.97%
Mon Jan 04 2021 16:00:00 GMT-0500,12154.58,0.22%
Tue Jan 05 2021 16:00:00 GMT-0500,12625.69,3.88%
Wed Jan 06 2021 16:00:00 GMT-0500,13266.45,5.08%
Thu Jan 07 2021 16:00:00 GMT-0500,14594.66,10.01%
Fri Jan 08 2021 16:00:00 GMT-0500,13386.01,-8.28%
Sat Jan 09 2021 16:00:00 GMT-0500,14764.37,10.30%
Sun Jan 10 2021 16:00:00 GMT-0500,14260.29,-3.41%
Mon Jan 11 2021 16:00:00 GMT-0500,12664.57,-11.19%
Tue Jan 12 2021 16:00:00 GMT-0500,13552.72,7.01%
Wed Jan 13 2021 16:00:00 GMT-0500,14575.32,7.55%
Thu Jan 14 2021 16:00:00 GMT-0500,15110.71,3.67%
Fri Jan 15 2021 16:00:00 GMT-0500,14835.99,-1.82%
Sat Jan 16 2021 16:00:00 GMT-0500,17048.15,14.91%
Mon Jan 18 2021 16:00:00 GMT-0500,16738.45,-1.82%
Sun Jan 17 2021 16:00:00 GMT-0500,16806.88,0.41%
Tue Jan 19 2021 16:00:00 GMT-0500,16921.26,0.68%
Wed Jan 20 2021 16:00:00 GMT-0500,16674.97,-1.46%
Thu Jan 21 2021 16:00:00 GMT-0500,15511.35,-6.98%
Fri Jan 22 2021 16:00:00 GMT-0500,16110,3.86%
Sat Jan 23 2021 16:00:00 GMT-0500,16415.49,1.90%
Sun Jan 24 2021 16:00:00 GMT-0500,16615.22,1.22%
Mon Jan 25 2021 16:00:00 GMT-0500,16658.38,0.26%
Tue Jan 26 2021 16:00:00 GMT-0500,16588.29,-0.42%
Wed Jan 27 2021 16:00:00 GMT-0500,16124.66,-2.79%
Thu Jan 28 2021 16:00:00 GMT-0500,16690.22,3.51%
Fri Jan 29 2021 16:00:00 GMT-0500,16872.09,1.09%
Sat Jan 30 2021 16:00:00 GMT-0500,17349.4,2.83%
Sun Jan 31 2021 16:00:00 GMT-0500,18360.03,5.83%
Mon Feb 01 2021 16:00:00 GMT-0500,18242.15,-0.64%
Tue Feb 02 2021 16:00:00 GMT-0500,18470.75,1.25%
Wed Feb 03 2021 16:00:00 GMT-0500,19801.29,7.20%
Thu Feb 04 2021 16:00:00 GMT-0500,21239.21,7.26%
Fri Feb 05 2021 16:00:00 GMT-0500,22989.54,8.24%
Sat Feb 06 2021 16:00:00 GMT-0500,23737.7,3.25%
Sun Feb 07 2021 16:00:00 GMT-0500,23647.77,-0.38%
Mon Feb 08 2021 16:00:00 GMT-0500,26349.71,11.43%
Tue Feb 09 2021 16:00:00 GMT-0500,28010.75,6.30%
Wed Feb 10 2021 16:00:00 GMT-0500,29527.85,5.42%
Thu Feb 11 2021 16:00:00 GMT-0500,31675.33,7.27%
Fri Feb 12 2021 16:00:00 GMT-0500,34265.99,8.18%
Sat Feb 13 2021 16:00:00 GMT-0500,34552.26,0.84%
Sun Feb 14 2021 16:00:00 GMT-0500,33887.82,-1.92%
Mon Feb 15 2021 16:00:00 GMT-0500,34185.23,0.88%
Tue Feb 16 2021 16:00:00 GMT-0500,32702.39,-4.34%
Wed Feb 17 2021 16:00:00 GMT-0500,35504.46,8.57%
Thu Feb 18 2021 16:00:00 GMT-0500,37127.25,4.57%
Fri Feb 19 2021 16:00:00 GMT-0500,42858.61,15.44%
Sat Feb 20 2021 16:00:00 GMT-0500,43950.31,2.55%
Sun Feb 21 2021 16:00:00 GMT-0500,43380.62,-1.30%
Mon Feb 22 2021 16:00:00 GMT-0500,42292.75,-2.51%
Tue Feb 23 2021 16:00:00 GMT-0500,36123,-14.59%
Wed Feb 24 2021 16:00:00 GMT-0500,38784.2,7.37%
Thu Feb 25 2021 16:00:00 GMT-0500,39067.85,0.73%
Fri Feb 26 2021 16:00:00 GMT-0500,37582.49,-3.80%
Sat Feb 27 2021 16:00:00 GMT-0500,40423.95,7.56%
Sun Feb 28 2021 16:00:00 GMT-0500,37869.82,-6.32%
Mon Mar 01 2021 16:00:00 GMT-0500,40362.55,6.58%
Tue Mar 02 2021 16:00:00 GMT-0500,39460.57,-2.23%
Wed Mar 03 2021 16:00:00 GMT-0500,41149.82,4.28%
Thu Mar 04 2021 16:00:00 GMT-0500,39439.15,-4.16%
Fri Mar 05 2021 16:00:00 GMT-0500,39577.89,0.35%
Sat Mar 06 2021 16:00:00 GMT-0500,38847.31,-1.85%
Sun Mar 07 2021 16:00:00 GMT-0500,39535.15,1.77%
Mon Mar 08 2021 16:00:00 GMT-0500,40471.99,2.37%
Tue Mar 09 2021 16:00:00 GMT-0500,44218.23,9.26%
Wed Mar 10 2021 16:00:00 GMT-0500,42993.03,-2.77%
Thu Mar 11 2021 16:00:00 GMT-0500,43920.33,2.16%
Fri Mar 12 2021 16:00:00 GMT-0500,40588.5,-7.59%
Sat Mar 13 2021 16:00:00 GMT-0500,43222.67,6.49%
Sun Mar 14 2021 16:00:00 GMT-0400,42581.77,-1.48%
Mon Mar 15 2021 16:00:00 GMT-0400,41133.28,-3.40%
Tue Mar 16 2021 16:00:00 GMT-0400,42848.1,4.17%
Wed Mar 17 2021 16:00:00 GMT-0400,44048.19,2.80%
Thu Mar 18 2021 16:00:00 GMT-0400,43750.75,-0.68%
Fri Mar 19 2021 16:00:00 GMT-0400,45610.16,4.25%
Sat Mar 20 2021 16:00:00 GMT-0400,46359.16,1.64%
Sun Mar 21 2021 16:00:00 GMT-0400,45250.31,-2.39%
Mon Mar 22 2021 16:00:00 GMT-0400,45177.99,-0.16%
Tue Mar 23 2021 16:00:00 GMT-0400,44676.34,-1.11%
Wed Mar 24 2021 16:00:00 GMT-0400,43409.19,-2.84%
Thu Mar 25 2021 16:00:00 GMT-0400,41451.16,-4.51%
Fri Mar 26 2021 16:00:00 GMT-0400,44121.79,6.44%
Sat Mar 27 2021 16:00:00 GMT-0400,44400.43,0.63%
Sun Mar 28 2021 16:00:00 GMT-0400,44527.58,0.29%
Mon Mar 29 2021 16:00:00 GMT-0400,46200.12,3.76%
Tue Mar 30 2021 16:00:00 GMT-0400,47968.63,3.83%
Wed Mar 31 2021 16:00:00 GMT-0400,47610.48,-0.75%
Thu Apr 01 2021 16:00:00 GMT-0400,49216.28,3.37%
Fri Apr 02 2021 16:00:00 GMT-0400,50540.75,2.69%
Sat Apr 03 2021 16:00:00 GMT-0400,52305.24,3.49%
Sun Apr 04 2021 16:00:00 GMT-0400,53112.98,1.54%
Mon Apr 05 2021 16:00:00 GMT-0400,57676.45,8.59%
Tue Apr 06 2021 16:00:00 GMT-0400,60452.03,4.81%
Wed Apr 07 2021 16:00:00 GMT-0400,55574.39,-8.07%
Thu Apr 08 2021 16:00:00 GMT-0400,60114.27,8.17%
Fri Apr 09 2021 16:00:00 GMT-0400,61000.2,1.47%
Sat Apr 10 2021 16:00:00 GMT-0400,64269.23,5.36%
Sun Apr 11 2021 16:00:00 GMT-0400,67509.1,5.04%
Mon Apr 12 2021 16:00:00 GMT-0400,70158.73,3.92%
Tue Apr 13 2021 16:00:00 GMT-0400,76220.18,8.64%
Wed Apr 14 2021 16:00:00 GMT-0400,74000.57,-2.91%
Thu Apr 15 2021 16:00:00 GMT-0400,78815.07,6.51%
Fri Apr 16 2021 16:00:00 GMT-0400,80807.55,2.53%
Sat Apr 17 2021 16:00:00 GMT-0400,80003.39,-1.00%
Sun Apr 18 2021 16:00:00 GMT-0400,72071.99,-9.91%
Mon Apr 19 2021 16:00:00 GMT-0400,74657.2,3.59%
Tue Apr 20 2021 16:00:00 GMT-0400,76337.94,2.25%
Wed Apr 21 2021 16:00:00 GMT-0400,75356.79,-1.29%
Thu Apr 22 2021 16:00:00 GMT-0400,70422.53,-6.55%
Fri Apr 23 2021 16:00:00 GMT-0400,64919.42,-7.81%
Sat Apr 24 2021 16:00:00 GMT-0400,64873.65,-0.07%
Sun Apr 25 2021 16:00:00 GMT-0400,63612.25,-1.94%
Mon Apr 26 2021 16:00:00 GMT-0400,71418.07,12.27%
Tue Apr 27 2021 16:00:00 GMT-0400,73506.95,2.92%
Wed Apr 28 2021 16:00:00 GMT-0400,75171.27,2.26%
Thu Apr 29 2021 16:00:00 GMT-0400,74186.36,-1.31%
Fri Apr 30 2021 16:00:00 GMT-0400,80463.06,8.46%
Sat May 01 2021 16:00:00 GMT-0400,81985.05,1.89%
Sun May 02 2021 16:00:00 GMT-0400,82779.7,0.97%
