Date,BITW100,% Change
Fri Apr 03 2020 16:00:00 GMT-0400,6762.88,-0.05%
Sat Apr 04 2020 16:00:00 GMT-0400,6756.39,-0.10%
Sun Apr 05 2020 16:00:00 GMT-0400,6790.95,0.51%
Mon Apr 06 2020 16:00:00 GMT-0400,7342.52,8.12%
Tue Apr 07 2020 16:00:00 GMT-0400,7383.02,0.55%
Wed Apr 08 2020 16:00:00 GMT-0400,7429.4,0.63%
Thu Apr 09 2020 16:00:00 GMT-0400,7393.67,-0.48%
Fri Apr 10 2020 16:00:00 GMT-0400,6998.25,-5.35%
Sat Apr 11 2020 16:00:00 GMT-0400,6896.23,-1.46%
Sun Apr 12 2020 16:00:00 GMT-0400,7228.69,4.82%
Mon Apr 13 2020 16:00:00 GMT-0400,6869.2,-4.97%
Tue Apr 14 2020 16:00:00 GMT-0400,7013.53,2.10%
Wed Apr 15 2020 16:00:00 GMT-0400,6832.02,-2.59%
Thu Apr 16 2020 16:00:00 GMT-0400,7209.35,5.52%
Fri Apr 17 2020 16:00:00 GMT-0400,7197.99,-0.16%
Sat Apr 18 2020 16:00:00 GMT-0400,7401.39,2.83%
Sun Apr 19 2020 16:00:00 GMT-0400,7316.88,-1.14%
Mon Apr 20 2020 16:00:00 GMT-0400,6896.64,-5.74%
Tue Apr 21 2020 16:00:00 GMT-0400,7032.01,1.96%
Wed Apr 22 2020 16:00:00 GMT-0400,7269.67,3.38%
Thu Apr 23 2020 16:00:00 GMT-0400,7674.6,5.57%
Fri Apr 24 2020 16:00:00 GMT-0400,7693.72,0.25%
Sat Apr 25 2020 16:00:00 GMT-0400,7742.25,0.63%
Sun Apr 26 2020 16:00:00 GMT-0400,7849.23,1.38%
Mon Apr 27 2020 16:00:00 GMT-0400,7862.11,0.16%
Tue Apr 28 2020 16:00:00 GMT-0400,7925.63,0.81%
Wed Apr 29 2020 16:00:00 GMT-0400,8857.59,11.76%
Thu Apr 30 2020 16:00:00 GMT-0400,8860.21,0.03%
Fri May 01 2020 16:00:00 GMT-0400,8768.11,-1.04%
Sat May 02 2020 16:00:00 GMT-0400,8961.75,2.21%
Sun May 03 2020 16:00:00 GMT-0400,8885.82,-0.85%
Mon May 04 2020 16:00:00 GMT-0400,8822.97,-0.71%
Tue May 05 2020 16:00:00 GMT-0400,8877.73,0.62%
Wed May 06 2020 16:00:00 GMT-0400,9133.5,2.88%
Thu May 07 2020 16:00:00 GMT-0400,9642.63,5.57%
Fri May 08 2020 16:00:00 GMT-0400,9737.37,0.98%
Sat May 09 2020 16:00:00 GMT-0400,9613.42,-1.27%
Sun May 10 2020 16:00:00 GMT-0400,8376,-12.87%
Mon May 11 2020 16:00:00 GMT-0400,8564.27,2.25%
Tue May 12 2020 16:00:00 GMT-0400,8642.9,0.92%
Wed May 13 2020 16:00:00 GMT-0400,8972.56,3.81%
Thu May 14 2020 16:00:00 GMT-0400,9379.6,4.54%
Fri May 15 2020 16:00:00 GMT-0400,9071.1,-3.29%
Sat May 16 2020 16:00:00 GMT-0400,9111.5,0.45%
Sun May 17 2020 16:00:00 GMT-0400,9474.11,3.98%
Mon May 18 2020 16:00:00 GMT-0400,9475.19,0.01%
Tue May 19 2020 16:00:00 GMT-0400,9426.02,-0.52%
Wed May 20 2020 16:00:00 GMT-0400,9329.29,-1.03%
Thu May 21 2020 16:00:00 GMT-0400,8875.13,-4.87%
Fri May 22 2020 16:00:00 GMT-0400,9060.68,2.09%
Sat May 23 2020 16:00:00 GMT-0400,9061.73,0.01%
Sun May 24 2020 16:00:00 GMT-0400,8919.57,-1.57%
Mon May 25 2020 16:00:00 GMT-0400,8849.64,-0.78%
Tue May 26 2020 16:00:00 GMT-0400,8703.61,-1.65%
Wed May 27 2020 16:00:00 GMT-0400,9029.24,3.74%
Thu May 28 2020 16:00:00 GMT-0400,9305.37,3.06%
Fri May 29 2020 16:00:00 GMT-0400,9296.74,-0.09%
Sat May 30 2020 16:00:00 GMT-0400,9533.88,2.55%
Sun May 31 2020 16:00:00 GMT-0400,9533.05,-0.01%
Mon Jun 01 2020 16:00:00 GMT-0400,9573.99,0.43%
Tue Jun 02 2020 16:00:00 GMT-0400,9516.66,-0.60%
Wed Jun 03 2020 16:00:00 GMT-0400,9612.8,1.01%
Thu Jun 04 2020 16:00:00 GMT-0400,9803.32,1.98%
Fri Jun 05 2020 16:00:00 GMT-0400,9744.91,-0.60%
Sat Jun 06 2020 16:00:00 GMT-0400,9688.19,-0.58%
Sun Jun 07 2020 16:00:00 GMT-0400,9764.68,0.79%
Mon Jun 08 2020 16:00:00 GMT-0400,9707.98,-0.58%
Tue Jun 09 2020 16:00:00 GMT-0400,9739.01,0.32%
Wed Jun 10 2020 16:00:00 GMT-0400,9857.29,1.21%
Thu Jun 11 2020 16:00:00 GMT-0400,9255.95,-6.10%
Fri Jun 12 2020 16:00:00 GMT-0400,9417.03,1.74%
Sat Jun 13 2020 16:00:00 GMT-0400,9405.66,-0.12%
Sun Jun 14 2020 16:00:00 GMT-0400,9370.97,-0.37%
Mon Jun 15 2020 16:00:00 GMT-0400,9368.8,-0.02%
Tue Jun 16 2020 16:00:00 GMT-0400,9444.24,0.81%
Wed Jun 17 2020 16:00:00 GMT-0400,9261.83,-1.93%
Thu Jun 18 2020 16:00:00 GMT-0400,9349.49,0.95%
Fri Jun 19 2020 16:00:00 GMT-0400,9257.94,-0.98%
Sat Jun 20 2020 16:00:00 GMT-0400,9235.81,-0.24%
Sun Jun 21 2020 16:00:00 GMT-0400,9294.49,0.64%
Mon Jun 22 2020 16:00:00 GMT-0400,9543.14,2.68%
Tue Jun 23 2020 16:00:00 GMT-0400,9638.93,1.00%
Wed Jun 24 2020 16:00:00 GMT-0400,9277.74,-3.75%
Thu Jun 25 2020 16:00:00 GMT-0400,9264.18,-0.15%
Fri Jun 26 2020 16:00:00 GMT-0400,9148.47,-1.25%
Sat Jun 27 2020 16:00:00 GMT-0400,8833.73,-3.44%
Sun Jun 28 2020 16:00:00 GMT-0400,9030.3,2.23%
Mon Jun 29 2020 16:00:00 GMT-0400,9084.95,0.61%
Tue Jun 30 2020 16:00:00 GMT-0400,9069.03,-0.18%
Wed Jul 01 2020 16:00:00 GMT-0400,9193.84,1.38%
Thu Jul 02 2020 16:00:00 GMT-0400,9012.11,-1.98%
Fri Jul 03 2020 16:00:00 GMT-0400,9069.75,0.64%
Sat Jul 04 2020 16:00:00 GMT-0400,9124.58,0.60%
Sun Jul 05 2020 16:00:00 GMT-0400,9016.07,-1.19%
Mon Jul 06 2020 16:00:00 GMT-0400,9336.31,3.55%
Tue Jul 07 2020 16:00:00 GMT-0400,9328.85,-0.08%
Wed Jul 08 2020 16:00:00 GMT-0400,9628.78,3.22%
Thu Jul 09 2020 16:00:00 GMT-0400,9395.31,-2.42%
Fri Jul 10 2020 16:00:00 GMT-0400,9408.85,0.14%
Sat Jul 11 2020 16:00:00 GMT-0400,9406.59,-0.02%
Sun Jul 12 2020 16:00:00 GMT-0400,9428.47,0.23%
Mon Jul 13 2020 16:00:00 GMT-0400,9431.71,0.03%
Tue Jul 14 2020 16:00:00 GMT-0400,9513.25,0.86%
Wed Jul 15 2020 16:00:00 GMT-0400,9407.74,-1.11%
Thu Jul 16 2020 16:00:00 GMT-0400,9317.35,-0.96%
Fri Jul 17 2020 16:00:00 GMT-0400,9381.54,0.69%
Sat Jul 18 2020 16:00:00 GMT-0400,9408.55,0.29%
Sun Jul 19 2020 16:00:00 GMT-0400,9404.17,-0.05%
Mon Jul 20 2020 16:00:00 GMT-0400,9360.05,-0.47%
Tue Jul 21 2020 16:00:00 GMT-0400,9585.64,2.41%
Wed Jul 22 2020 16:00:00 GMT-0400,9619.66,0.35%
Thu Jul 23 2020 16:00:00 GMT-0400,9959.63,3.53%
Fri Jul 24 2020 16:00:00 GMT-0400,9961.99,0.02%
Sat Jul 25 2020 16:00:00 GMT-0400,10152.62,1.91%
Sun Jul 26 2020 16:00:00 GMT-0400,10308.2,1.53%
Mon Jul 27 2020 16:00:00 GMT-0400,11092.18,7.61%
Tue Jul 28 2020 16:00:00 GMT-0400,11300.44,1.88%
Wed Jul 29 2020 16:00:00 GMT-0400,11489.32,1.67%
Thu Jul 30 2020 16:00:00 GMT-0400,11500.98,0.10%
Fri Jul 31 2020 16:00:00 GMT-0400,11713.02,1.84%
Sat Aug 01 2020 16:00:00 GMT-0400,12354.98,5.48%
Sun Aug 02 2020 16:00:00 GMT-0400,11837.3,-4.19%
Mon Aug 03 2020 16:00:00 GMT-0400,12146.93,2.62%
Tue Aug 04 2020 16:00:00 GMT-0400,11953.77,-1.59%
Wed Aug 05 2020 16:00:00 GMT-0400,12367.47,3.46%
Thu Aug 06 2020 16:00:00 GMT-0400,12579.2,1.71%
Fri Aug 07 2020 16:00:00 GMT-0400,12115.56,-3.69%
Sat Aug 08 2020 16:00:00 GMT-0400,12429.06,2.59%
Sun Aug 09 2020 16:00:00 GMT-0400,12394.82,-0.28%
Mon Aug 10 2020 16:00:00 GMT-0400,12651.9,2.07%
Tue Aug 11 2020 16:00:00 GMT-0400,12127.32,-4.15%
Wed Aug 12 2020 16:00:00 GMT-0400,12351.95,1.85%
Thu Aug 13 2020 16:00:00 GMT-0400,12401.06,0.40%
Fri Aug 14 2020 16:00:00 GMT-0400,12900.31,4.03%
Sat Aug 15 2020 16:00:00 GMT-0400,12953.02,0.41%
Sun Aug 16 2020 16:00:00 GMT-0400,12952.51,0.00%
Mon Aug 17 2020 16:00:00 GMT-0400,13454.84,3.88%
Tue Aug 18 2020 16:00:00 GMT-0400,13024.56,-3.20%
Wed Aug 19 2020 16:00:00 GMT-0400,12490.53,-4.10%
Thu Aug 20 2020 16:00:00 GMT-0400,12832.97,2.74%
Fri Aug 21 2020 16:00:00 GMT-0400,12551.62,-2.19%
Sat Aug 22 2020 16:00:00 GMT-0400,12460.33,-0.73%
Sun Aug 23 2020 16:00:00 GMT-0400,12581.43,0.97%
Mon Aug 24 2020 16:00:00 GMT-0400,12694.87,0.90%
Tue Aug 25 2020 16:00:00 GMT-0400,12112.75,-4.59%
Wed Aug 26 2020 16:00:00 GMT-0400,12328.75,1.78%
Thu Aug 27 2020 16:00:00 GMT-0400,11995.37,-2.70%
Fri Aug 28 2020 16:00:00 GMT-0400,12358.69,3.03%
Sat Aug 29 2020 16:00:00 GMT-0400,12467.34,0.88%
Sun Aug 30 2020 16:00:00 GMT-0400,12695.56,1.83%
Mon Aug 31 2020 16:00:00 GMT-0400,12807.46,0.88%
Tue Sep 01 2020 16:00:00 GMT-0400,13191.31,3.00%
Wed Sep 02 2020 16:00:00 GMT-0400,12438.79,-5.70%
Thu Sep 03 2020 16:00:00 GMT-0400,11636.63,-6.45%
Fri Sep 04 2020 16:00:00 GMT-0400,11404.38,-2.00%
Sat Sep 05 2020 16:00:00 GMT-0400,10417.53,-8.65%
Sun Sep 06 2020 16:00:00 GMT-0400,10923.25,4.85%
Mon Sep 07 2020 16:00:00 GMT-0400,10748.07,-1.60%
Tue Sep 08 2020 16:00:00 GMT-0400,10556.64,-1.78%
Wed Sep 09 2020 16:00:00 GMT-0400,10975.37,3.97%
Thu Sep 10 2020 16:00:00 GMT-0400,11005.83,0.28%
Fri Sep 11 2020 16:00:00 GMT-0400,11081.66,0.69%
Sat Sep 12 2020 16:00:00 GMT-0400,11310.53,2.07%
Sun Sep 13 2020 16:00:00 GMT-0400,11031.26,-2.47%
Mon Sep 14 2020 16:00:00 GMT-0400,11377.56,3.14%
Tue Sep 15 2020 16:00:00 GMT-0400,11350.08,-0.24%
Wed Sep 16 2020 16:00:00 GMT-0400,11457.21,0.94%
Thu Sep 17 2020 16:00:00 GMT-0400,11554.44,0.85%
Fri Sep 18 2020 16:00:00 GMT-0400,11443.09,-0.96%
Sat Sep 19 2020 16:00:00 GMT-0400,11603.5,1.40%
Sun Sep 20 2020 16:00:00 GMT-0400,11353.68,-2.15%
Mon Sep 21 2020 16:00:00 GMT-0400,10835.12,-4.57%
Tue Sep 22 2020 16:00:00 GMT-0400,10839.64,0.04%
Wed Sep 23 2020 16:00:00 GMT-0400,10555.79,-2.62%
Thu Sep 24 2020 16:00:00 GMT-0400,10983.07,4.05%
Fri Sep 25 2020 16:00:00 GMT-0400,11159.27,1.60%
Sat Sep 26 2020 16:00:00 GMT-0400,11148.3,-0.10%
Sun Sep 27 2020 16:00:00 GMT-0400,11186.19,0.34%
Mon Sep 28 2020 16:00:00 GMT-0400,11345.86,1.43%
Tue Sep 29 2020 16:00:00 GMT-0400,11177.32,-1.49%
Wed Sep 30 2020 16:00:00 GMT-0400,11167.57,-0.09%
Thu Oct 01 2020 16:00:00 GMT-0400,11076.32,-0.82%
Fri Oct 02 2020 16:00:00 GMT-0400,10889.79,-1.68%
Sat Oct 03 2020 16:00:00 GMT-0400,11018.57,1.18%
Sun Oct 04 2020 16:00:00 GMT-0400,11109.55,0.83%
Mon Oct 05 2020 16:00:00 GMT-0400,11138.88,0.26%
Tue Oct 06 2020 16:00:00 GMT-0400,10914.51,-2.01%
Wed Oct 07 2020 16:00:00 GMT-0400,10979.16,0.59%
Thu Oct 08 2020 16:00:00 GMT-0400,11231.37,2.30%
Fri Oct 09 2020 16:00:00 GMT-0400,11444.79,1.90%
Sat Oct 10 2020 16:00:00 GMT-0400,11769.78,2.84%
Sun Oct 11 2020 16:00:00 GMT-0400,11750.49,-0.16%
Mon Oct 12 2020 16:00:00 GMT-0400,12032.13,2.40%
Tue Oct 13 2020 16:00:00 GMT-0400,11843.27,-1.57%
Wed Oct 14 2020 16:00:00 GMT-0400,11757.29,-0.73%
Thu Oct 15 2020 16:00:00 GMT-0400,11906.29,1.27%
Fri Oct 16 2020 16:00:00 GMT-0400,11634.46,-2.28%
Sat Oct 17 2020 16:00:00 GMT-0400,11661.99,0.24%
Sun Oct 18 2020 16:00:00 GMT-0400,11792.3,1.12%
Mon Oct 19 2020 16:00:00 GMT-0400,12007.72,1.83%
Tue Oct 20 2020 16:00:00 GMT-0400,12038.12,0.25%
Wed Oct 21 2020 16:00:00 GMT-0400,12784.36,6.20%
Thu Oct 22 2020 16:00:00 GMT-0400,13246.12,3.61%
Fri Oct 23 2020 16:00:00 GMT-0400,13063.88,-1.38%
Sat Oct 24 2020 16:00:00 GMT-0400,13275.72,1.62%
Sun Oct 25 2020 16:00:00 GMT-0400,13176.46,-0.75%
Mon Oct 26 2020 16:00:00 GMT-0400,13014.4,-1.23%
Tue Oct 27 2020 16:00:00 GMT-0400,13579.95,4.35%
Wed Oct 28 2020 16:00:00 GMT-0400,13056.16,-3.86%
Thu Oct 29 2020 16:00:00 GMT-0400,13276.66,1.69%
Fri Oct 30 2020 16:00:00 GMT-0400,13247.85,-0.22%
Sat Oct 31 2020 16:00:00 GMT-0400,13453.01,1.55%
Sun Nov 01 2020 16:00:00 GMT-0500,13512.53,0.44%
Mon Nov 02 2020 16:00:00 GMT-0500,13321.77,-1.41%
Tue Nov 03 2020 16:00:00 GMT-0500,13294.61,-0.20%
Wed Nov 04 2020 16:00:00 GMT-0500,13581.65,2.16%
Thu Nov 05 2020 16:00:00 GMT-0500,14456.05,6.44%
Fri Nov 06 2020 16:00:00 GMT-0500,14962.13,3.50%
Sat Nov 07 2020 16:00:00 GMT-0500,14430.67,-3.55%
Sun Nov 08 2020 16:00:00 GMT-0500,14940.67,3.53%
Mon Nov 09 2020 16:00:00 GMT-0500,14896.98,-0.29%
Tue Nov 10 2020 16:00:00 GMT-0500,14882.77,-0.10%
Wed Nov 11 2020 16:00:00 GMT-0500,15269.55,2.60%
Thu Nov 12 2020 16:00:00 GMT-0500,15501.77,1.52%
Fri Nov 13 2020 16:00:00 GMT-0500,15678.9,1.14%
Sat Nov 14 2020 16:00:00 GMT-0500,15486.61,-1.23%
Sun Nov 15 2020 16:00:00 GMT-0500,15269.04,-1.40%
Mon Nov 16 2020 16:00:00 GMT-0500,16137.47,5.69%
Tue Nov 17 2020 16:00:00 GMT-0500,16924.31,4.88%
Wed Nov 18 2020 16:00:00 GMT-0500,16763.53,-0.95%
Thu Nov 19 2020 16:00:00 GMT-0500,17158.68,2.36%
Fri Nov 20 2020 16:00:00 GMT-0500,17825.98,3.89%
Sat Nov 21 2020 16:00:00 GMT-0500,18265.58,2.47%
Sun Nov 22 2020 16:00:00 GMT-0500,18405.93,0.77%
Mon Nov 23 2020 16:00:00 GMT-0500,18638.24,1.26%
Tue Nov 24 2020 16:00:00 GMT-0500,19641.08,5.38%
Wed Nov 25 2020 16:00:00 GMT-0500,19629.84,-0.06%
Thu Nov 26 2020 16:00:00 GMT-0500,17255.38,-12.10%
Fri Nov 27 2020 16:00:00 GMT-0500,17190.18,-0.38%
Sat Nov 28 2020 16:00:00 GMT-0500,17923.34,4.26%
Sun Nov 29 2020 16:00:00 GMT-0500,18386.98,2.59%
Mon Nov 30 2020 16:00:00 GMT-0500,19623.07,6.72%
Tue Dec 01 2020 16:00:00 GMT-0500,19194.96,-2.18%
Wed Dec 02 2020 16:00:00 GMT-0500,19280.74,0.45%
Thu Dec 03 2020 16:00:00 GMT-0500,19587.13,1.59%
Fri Dec 04 2020 16:00:00 GMT-0500,19027.78,-2.86%
Sat Dec 05 2020 16:00:00 GMT-0500,19137.51,0.58%
Sun Dec 06 2020 16:00:00 GMT-0500,19257.57,0.63%
Mon Dec 07 2020 16:00:00 GMT-0500,19117.77,-0.73%
Tue Dec 08 2020 16:00:00 GMT-0500,18610.67,-2.65%
Wed Dec 09 2020 16:00:00 GMT-0500,18390.74,-1.18%
Thu Dec 10 2020 16:00:00 GMT-0500,18342.03,-0.26%
Fri Dec 11 2020 16:00:00 GMT-0500,17931.05,-2.24%
Sat Dec 12 2020 16:00:00 GMT-0500,18582.56,3.63%
Sun Dec 13 2020 16:00:00 GMT-0500,19002.9,2.26%
Mon Dec 14 2020 16:00:00 GMT-0500,18996.27,-0.03%
Tue Dec 15 2020 16:00:00 GMT-0500,19239.9,1.28%
Wed Dec 16 2020 16:00:00 GMT-0500,20453.25,6.31%
Thu Dec 17 2020 16:00:00 GMT-0500,22102.54,8.06%
Fri Dec 18 2020 16:00:00 GMT-0500,22102.87,0.00%
Sat Dec 19 2020 16:00:00 GMT-0500,23100.52,4.51%
Sun Dec 20 2020 16:00:00 GMT-0500,23199.63,0.43%
Mon Dec 21 2020 16:00:00 GMT-0500,21776.39,-6.13%
Tue Dec 22 2020 16:00:00 GMT-0500,22205.23,1.97%
Wed Dec 23 2020 16:00:00 GMT-0500,21654.19,-2.48%
Thu Dec 24 2020 16:00:00 GMT-0500,21716.72,0.29%
Fri Dec 25 2020 16:00:00 GMT-0500,22529.92,3.74%
Sat Dec 26 2020 16:00:00 GMT-0500,24145.53,7.17%
Sun Dec 27 2020 16:00:00 GMT-0500,23984.01,-0.67%
Mon Dec 28 2020 16:00:00 GMT-0500,24895.42,3.80%
Tue Dec 29 2020 16:00:00 GMT-0500,24925.16,0.12%
Wed Dec 30 2020 16:00:00 GMT-0500,26338.46,5.67%
Thu Dec 31 2020 16:00:00 GMT-0500,26615.31,1.05%
Fri Jan 01 2021 16:00:00 GMT-0500,26661.4,0.17%
Sat Jan 02 2021 16:00:00 GMT-0500,26871.11,0.79%
Sun Jan 03 2021 16:00:00 GMT-0500,30674.01,14.15%
Mon Jan 04 2021 16:00:00 GMT-0500,29583.28,-3.56%
Tue Jan 05 2021 16:00:00 GMT-0500,32104.77,8.52%
Wed Jan 06 2021 16:00:00 GMT-0500,34345.12,6.98%
Thu Jan 07 2021 16:00:00 GMT-0500,36827.85,7.23%
Fri Jan 08 2021 16:00:00 GMT-0500,36020.38,-2.19%
Sat Jan 09 2021 16:00:00 GMT-0500,38229.61,6.13%
Sun Jan 10 2021 16:00:00 GMT-0500,35766.87,-6.44%
Mon Jan 11 2021 16:00:00 GMT-0500,31211.41,-12.74%
Tue Jan 12 2021 16:00:00 GMT-0500,32441.52,3.94%
Wed Jan 13 2021 16:00:00 GMT-0500,34181.73,5.36%
Thu Jan 14 2021 16:00:00 GMT-0500,36887.76,7.92%
Fri Jan 15 2021 16:00:00 GMT-0500,33944.23,-7.98%
Sat Jan 16 2021 16:00:00 GMT-0500,35850.63,5.62%
Mon Jan 18 2021 16:00:00 GMT-0500,35264.55,-1.63%
Sun Jan 17 2021 16:00:00 GMT-0500,35248.43,-0.05%
Tue Jan 19 2021 16:00:00 GMT-0500,36246.25,2.83%
Wed Jan 20 2021 16:00:00 GMT-0500,34880.64,-3.77%
Thu Jan 21 2021 16:00:00 GMT-0500,31809.35,-8.81%
Fri Jan 22 2021 16:00:00 GMT-0500,33383.41,4.95%
Sat Jan 23 2021 16:00:00 GMT-0500,32566.9,-2.45%
Sun Jan 24 2021 16:00:00 GMT-0500,32589.44,0.07%
Mon Jan 25 2021 16:00:00 GMT-0500,33920.45,4.08%
Tue Jan 26 2021 16:00:00 GMT-0500,32714.36,-3.56%
Wed Jan 27 2021 16:00:00 GMT-0500,32085.51,-1.92%
Thu Jan 28 2021 16:00:00 GMT-0500,33266.59,3.68%
Fri Jan 29 2021 16:00:00 GMT-0500,34897.25,4.90%
Sat Jan 30 2021 16:00:00 GMT-0500,34925.38,0.08%
Sun Jan 31 2021 16:00:00 GMT-0500,33864.64,-3.04%
Mon Feb 01 2021 16:00:00 GMT-0500,34683.81,2.42%
Tue Feb 02 2021 16:00:00 GMT-0500,37003.16,6.69%
Wed Feb 03 2021 16:00:00 GMT-0500,38737.07,4.69%
Thu Feb 04 2021 16:00:00 GMT-0500,39564.46,2.14%
Fri Feb 05 2021 16:00:00 GMT-0500,40398.84,2.11%
Sat Feb 06 2021 16:00:00 GMT-0500,41972.48,3.90%
Sun Feb 07 2021 16:00:00 GMT-0500,40342.96,-3.88%
Mon Feb 08 2021 16:00:00 GMT-0500,45599.42,13.03%
Tue Feb 09 2021 16:00:00 GMT-0500,48350.6,6.03%
Wed Feb 10 2021 16:00:00 GMT-0500,46653.6,-3.51%
Thu Feb 11 2021 16:00:00 GMT-0500,49248.43,5.56%
Fri Feb 12 2021 16:00:00 GMT-0500,50856.09,3.26%
Sat Feb 13 2021 16:00:00 GMT-0500,50473.7,-0.75%
Sun Feb 14 2021 16:00:00 GMT-0500,51680.89,2.39%
Mon Feb 15 2021 16:00:00 GMT-0500,51510.21,-0.33%
Tue Feb 16 2021 16:00:00 GMT-0500,50814.04,-1.35%
Wed Feb 17 2021 16:00:00 GMT-0500,54248.57,6.76%
Thu Feb 18 2021 16:00:00 GMT-0500,55024.99,1.43%
Fri Feb 19 2021 16:00:00 GMT-0500,58342.13,6.03%
Sat Feb 20 2021 16:00:00 GMT-0500,59842.59,2.57%
Sun Feb 21 2021 16:00:00 GMT-0500,60076.98,0.39%
Mon Feb 22 2021 16:00:00 GMT-0500,56200.54,-6.45%
Tue Feb 23 2021 16:00:00 GMT-0500,49138.22,-12.57%
Wed Feb 24 2021 16:00:00 GMT-0500,51152.5,4.10%
Thu Feb 25 2021 16:00:00 GMT-0500,51148.24,-0.01%
Fri Feb 26 2021 16:00:00 GMT-0500,47981.87,-6.19%
Sat Feb 27 2021 16:00:00 GMT-0500,49781.56,3.75%
Sun Feb 28 2021 16:00:00 GMT-0500,46926.19,-5.74%
Mon Mar 01 2021 16:00:00 GMT-0500,50585.29,7.80%
Tue Mar 02 2021 16:00:00 GMT-0500,49541.71,-2.06%
Wed Mar 03 2021 16:00:00 GMT-0500,52634.95,6.24%
Thu Mar 04 2021 16:00:00 GMT-0500,50416.76,-4.21%
Fri Mar 05 2021 16:00:00 GMT-0500,51130.89,1.42%
Sat Mar 06 2021 16:00:00 GMT-0500,51091.77,-0.08%
Sun Mar 07 2021 16:00:00 GMT-0500,52318.25,2.40%
Mon Mar 08 2021 16:00:00 GMT-0500,54351.8,3.89%
Tue Mar 09 2021 16:00:00 GMT-0500,57265.9,5.36%
Wed Mar 10 2021 16:00:00 GMT-0500,58132.47,1.51%
Thu Mar 11 2021 16:00:00 GMT-0500,59276.26,1.97%
Fri Mar 12 2021 16:00:00 GMT-0500,57824.47,-2.45%
Sat Mar 13 2021 16:00:00 GMT-0500,62532.79,8.14%
Sun Mar 14 2021 16:00:00 GMT-0400,61128.06,-2.25%
Mon Mar 15 2021 16:00:00 GMT-0400,58233.69,-4.73%
Tue Mar 16 2021 16:00:00 GMT-0400,57836.81,-0.68%
Wed Mar 17 2021 16:00:00 GMT-0400,59926.41,3.61%
Thu Mar 18 2021 16:00:00 GMT-0400,59181.2,-1.24%
Fri Mar 19 2021 16:00:00 GMT-0400,61014.2,3.10%
Sat Mar 20 2021 16:00:00 GMT-0400,61621.83,1.00%
Sun Mar 21 2021 16:00:00 GMT-0400,59956.82,-2.70%
Mon Mar 22 2021 16:00:00 GMT-0400,58173.7,-2.97%
Tue Mar 23 2021 16:00:00 GMT-0400,57479.59,-1.19%
Wed Mar 24 2021 16:00:00 GMT-0400,56654.99,-1.43%
Thu Mar 25 2021 16:00:00 GMT-0400,54252.64,-4.24%
Fri Mar 26 2021 16:00:00 GMT-0400,56407.85,3.97%
Sat Mar 27 2021 16:00:00 GMT-0400,58094.38,2.99%
Sun Mar 28 2021 16:00:00 GMT-0400,57583.88,-0.88%
Mon Mar 29 2021 16:00:00 GMT-0400,60392.51,4.88%
Tue Mar 30 2021 16:00:00 GMT-0400,62043.78,2.73%
Wed Mar 31 2021 16:00:00 GMT-0400,61831.2,-0.34%
Thu Apr 01 2021 16:00:00 GMT-0400,62883.2,1.70%
Fri Apr 02 2021 16:00:00 GMT-0400,63582.24,1.11%
Sat Apr 03 2021 16:00:00 GMT-0400,63868.73,0.45%
Sun Apr 04 2021 16:00:00 GMT-0400,63527.11,-0.53%
Mon Apr 05 2021 16:00:00 GMT-0400,65415.76,2.97%
Tue Apr 06 2021 16:00:00 GMT-0400,65519.97,0.16%
Wed Apr 07 2021 16:00:00 GMT-0400,62140.19,-5.16%
Thu Apr 08 2021 16:00:00 GMT-0400,64690.82,4.10%
Fri Apr 09 2021 16:00:00 GMT-0400,65529.61,1.30%
Sat Apr 10 2021 16:00:00 GMT-0400,67053.46,2.33%
Sun Apr 11 2021 16:00:00 GMT-0400,68010.41,1.43%
Mon Apr 12 2021 16:00:00 GMT-0400,68747.26,1.08%
Tue Apr 13 2021 16:00:00 GMT-0400,72748.44,5.82%
Wed Apr 14 2021 16:00:00 GMT-0400,71907.46,-1.16%
Thu Apr 15 2021 16:00:00 GMT-0400,74869.85,4.12%
Fri Apr 16 2021 16:00:00 GMT-0400,74124.72,-1.00%
Sat Apr 17 2021 16:00:00 GMT-0400,73185.89,-1.27%
Sun Apr 18 2021 16:00:00 GMT-0400,66817.89,-8.70%
Mon Apr 19 2021 16:00:00 GMT-0400,67260.6,0.66%
Tue Apr 20 2021 16:00:00 GMT-0400,68636.31,2.05%
Wed Apr 21 2021 16:00:00 GMT-0400,68203.4,-0.63%
Thu Apr 22 2021 16:00:00 GMT-0400,65719.66,-3.64%
Fri Apr 23 2021 16:00:00 GMT-0400,62092.06,-5.52%
Sat Apr 24 2021 16:00:00 GMT-0400,61288.2,-1.29%
Sun Apr 25 2021 16:00:00 GMT-0400,60112.2,-1.92%
Mon Apr 26 2021 16:00:00 GMT-0400,66357.56,10.39%
Tue Apr 27 2021 16:00:00 GMT-0400,68156.36,2.71%
Wed Apr 28 2021 16:00:00 GMT-0400,69518.49,2.00%
Thu Apr 29 2021 16:00:00 GMT-0400,67336.23,-3.14%
Fri Apr 30 2021 16:00:00 GMT-0400,72011.27,6.94%
Sat May 01 2021 16:00:00 GMT-0400,73528.51,2.11%
Sun May 02 2021 16:00:00 GMT-0400,73227.34,-0.41%
Mon May 03 2021 16:00:00 GMT-0400,75882.12,3.63%
Tue May 04 2021 16:00:00 GMT-0400,73937.23,-2.56%
