Date,BITW70,% Change
Fri Apr 03 2020 16:00:00 GMT-0400,3897.96,1.63%
Sat Apr 04 2020 16:00:00 GMT-0400,3973.95,1.95%
Sun Apr 05 2020 16:00:00 GMT-0400,3958.55,-0.39%
Mon Apr 06 2020 16:00:00 GMT-0400,4279.29,8.10%
Tue Apr 07 2020 16:00:00 GMT-0400,4226.21,-1.24%
Wed Apr 08 2020 16:00:00 GMT-0400,4300.44,1.76%
Thu Apr 09 2020 16:00:00 GMT-0400,4310.38,0.23%
Fri Apr 10 2020 16:00:00 GMT-0400,4010.28,-6.96%
Sat Apr 11 2020 16:00:00 GMT-0400,3957.43,-1.32%
Sun Apr 12 2020 16:00:00 GMT-0400,4173.56,5.46%
Mon Apr 13 2020 16:00:00 GMT-0400,4063.65,-2.63%
Tue Apr 14 2020 16:00:00 GMT-0400,4248.31,4.54%
Wed Apr 15 2020 16:00:00 GMT-0400,4121.55,-2.98%
Thu Apr 16 2020 16:00:00 GMT-0400,4279.23,3.83%
Fri Apr 17 2020 16:00:00 GMT-0400,4322.96,1.02%
Sat Apr 18 2020 16:00:00 GMT-0400,4486.37,3.78%
Sun Apr 19 2020 16:00:00 GMT-0400,4411.41,-1.67%
Mon Apr 20 2020 16:00:00 GMT-0400,4103.63,-6.98%
Tue Apr 21 2020 16:00:00 GMT-0400,4200.27,2.35%
Wed Apr 22 2020 16:00:00 GMT-0400,4350.47,3.58%
Thu Apr 23 2020 16:00:00 GMT-0400,4487.36,3.15%
Fri Apr 24 2020 16:00:00 GMT-0400,4542.69,1.23%
Sat Apr 25 2020 16:00:00 GMT-0400,4618.37,1.67%
Sun Apr 26 2020 16:00:00 GMT-0400,4697.61,1.72%
Mon Apr 27 2020 16:00:00 GMT-0400,4659.8,-0.80%
Tue Apr 28 2020 16:00:00 GMT-0400,4716,1.21%
Wed Apr 29 2020 16:00:00 GMT-0400,5014.64,6.33%
Thu Apr 30 2020 16:00:00 GMT-0400,4927.64,-1.73%
Fri May 01 2020 16:00:00 GMT-0400,5028.77,2.05%
Sat May 02 2020 16:00:00 GMT-0400,5140.94,2.23%
Sun May 03 2020 16:00:00 GMT-0400,5029.91,-2.16%
Mon May 04 2020 16:00:00 GMT-0400,5046.56,0.33%
Tue May 05 2020 16:00:00 GMT-0400,5138.87,1.83%
Wed May 06 2020 16:00:00 GMT-0400,5224.28,1.66%
Thu May 07 2020 16:00:00 GMT-0400,5270.35,0.88%
Fri May 08 2020 16:00:00 GMT-0400,5365.88,1.81%
Sat May 09 2020 16:00:00 GMT-0400,5372.77,0.13%
Sun May 10 2020 16:00:00 GMT-0400,4693.76,-12.64%
Mon May 11 2020 16:00:00 GMT-0400,4747.46,1.14%
Tue May 12 2020 16:00:00 GMT-0400,4947.81,4.22%
Wed May 13 2020 16:00:00 GMT-0400,5144.96,3.98%
Thu May 14 2020 16:00:00 GMT-0400,5157.13,0.24%
Fri May 15 2020 16:00:00 GMT-0400,5077.85,-1.54%
Sat May 16 2020 16:00:00 GMT-0400,5139.27,1.21%
Sun May 17 2020 16:00:00 GMT-0400,5225.29,1.67%
Mon May 18 2020 16:00:00 GMT-0400,5230.7,0.10%
Tue May 19 2020 16:00:00 GMT-0400,5316.41,1.64%
Wed May 20 2020 16:00:00 GMT-0400,5313.82,-0.05%
Thu May 21 2020 16:00:00 GMT-0400,5155.1,-2.99%
Fri May 22 2020 16:00:00 GMT-0400,5508.97,6.86%
Sat May 23 2020 16:00:00 GMT-0400,5494.87,-0.26%
Sun May 24 2020 16:00:00 GMT-0400,5512.69,0.32%
Mon May 25 2020 16:00:00 GMT-0400,5609.21,1.75%
Tue May 26 2020 16:00:00 GMT-0400,5598.11,-0.20%
Wed May 27 2020 16:00:00 GMT-0400,5630.33,0.58%
Thu May 28 2020 16:00:00 GMT-0400,5716.8,1.54%
Fri May 29 2020 16:00:00 GMT-0400,5733.18,0.29%
Sat May 30 2020 16:00:00 GMT-0400,5868.36,2.36%
Sun May 31 2020 16:00:00 GMT-0400,5857.41,-0.19%
Mon Jun 01 2020 16:00:00 GMT-0400,5837.87,-0.33%
Tue Jun 02 2020 16:00:00 GMT-0400,5810.47,-0.47%
Wed Jun 03 2020 16:00:00 GMT-0400,5901.72,1.57%
Thu Jun 04 2020 16:00:00 GMT-0400,5960.94,1.00%
Fri Jun 05 2020 16:00:00 GMT-0400,6039.53,1.32%
Sat Jun 06 2020 16:00:00 GMT-0400,6066.07,0.44%
Sun Jun 07 2020 16:00:00 GMT-0400,6037.56,-0.47%
Mon Jun 08 2020 16:00:00 GMT-0400,6081.66,0.73%
Tue Jun 09 2020 16:00:00 GMT-0400,6179.96,1.62%
Wed Jun 10 2020 16:00:00 GMT-0400,6410.19,3.73%
Thu Jun 11 2020 16:00:00 GMT-0400,5935.72,-7.40%
Fri Jun 12 2020 16:00:00 GMT-0400,6222.24,4.83%
Sat Jun 13 2020 16:00:00 GMT-0400,6264.86,0.68%
Sun Jun 14 2020 16:00:00 GMT-0400,6222.82,-0.67%
Mon Jun 15 2020 16:00:00 GMT-0400,6139.42,-1.34%
Tue Jun 16 2020 16:00:00 GMT-0400,6227.05,1.43%
Wed Jun 17 2020 16:00:00 GMT-0400,6107.67,-1.92%
Thu Jun 18 2020 16:00:00 GMT-0400,6173.9,1.08%
Fri Jun 19 2020 16:00:00 GMT-0400,6127.33,-0.75%
Sat Jun 20 2020 16:00:00 GMT-0400,6132.25,0.08%
Sun Jun 21 2020 16:00:00 GMT-0400,6224.28,1.50%
Mon Jun 22 2020 16:00:00 GMT-0400,6339.89,1.86%
Tue Jun 23 2020 16:00:00 GMT-0400,6407.63,1.07%
Wed Jun 24 2020 16:00:00 GMT-0400,6223.77,-2.87%
Thu Jun 25 2020 16:00:00 GMT-0400,6146.51,-1.24%
Fri Jun 26 2020 16:00:00 GMT-0400,5992.98,-2.50%
Sat Jun 27 2020 16:00:00 GMT-0400,5602.14,-6.52%
Sun Jun 28 2020 16:00:00 GMT-0400,5816.51,3.83%
Mon Jun 29 2020 16:00:00 GMT-0400,5880.67,1.10%
Tue Jun 30 2020 16:00:00 GMT-0400,5899.34,0.32%
Wed Jul 01 2020 16:00:00 GMT-0400,5982.77,1.41%
Thu Jul 02 2020 16:00:00 GMT-0400,5891.11,-1.53%
Fri Jul 03 2020 16:00:00 GMT-0400,6042.16,2.56%
Sat Jul 04 2020 16:00:00 GMT-0400,6151.41,1.81%
Sun Jul 05 2020 16:00:00 GMT-0400,6069.1,-1.34%
Mon Jul 06 2020 16:00:00 GMT-0400,6369.42,4.95%
Tue Jul 07 2020 16:00:00 GMT-0400,6514.62,2.28%
Wed Jul 08 2020 16:00:00 GMT-0400,6830.84,4.85%
Thu Jul 09 2020 16:00:00 GMT-0400,6725.51,-1.54%
Fri Jul 10 2020 16:00:00 GMT-0400,6820.45,1.41%
Sat Jul 11 2020 16:00:00 GMT-0400,7068.6,3.64%
Sun Jul 12 2020 16:00:00 GMT-0400,7055.35,-0.19%
Mon Jul 13 2020 16:00:00 GMT-0400,7103.27,0.68%
Tue Jul 14 2020 16:00:00 GMT-0400,7231.87,1.81%
Wed Jul 15 2020 16:00:00 GMT-0400,7256.96,0.35%
Thu Jul 16 2020 16:00:00 GMT-0400,7284.13,0.37%
Fri Jul 17 2020 16:00:00 GMT-0400,7522.13,3.27%
Sat Jul 18 2020 16:00:00 GMT-0400,7681.74,2.12%
Sun Jul 19 2020 16:00:00 GMT-0400,7800.29,1.54%
Mon Jul 20 2020 16:00:00 GMT-0400,7742.21,-0.74%
Tue Jul 21 2020 16:00:00 GMT-0400,7812.17,0.90%
Wed Jul 22 2020 16:00:00 GMT-0400,8047.88,3.02%
Thu Jul 23 2020 16:00:00 GMT-0400,7921.88,-1.57%
Fri Jul 24 2020 16:00:00 GMT-0400,7802.85,-1.50%
Sat Jul 25 2020 16:00:00 GMT-0400,7929.05,1.62%
Sun Jul 26 2020 16:00:00 GMT-0400,7651.1,-3.51%
Mon Jul 27 2020 16:00:00 GMT-0400,7379.53,-3.55%
Tue Jul 28 2020 16:00:00 GMT-0400,7716.72,4.57%
Wed Jul 29 2020 16:00:00 GMT-0400,7843.2,1.64%
Thu Jul 30 2020 16:00:00 GMT-0400,7892.7,0.63%
Fri Jul 31 2020 16:00:00 GMT-0400,7810.6,-1.04%
Sat Aug 01 2020 16:00:00 GMT-0400,7927.29,1.49%
Sun Aug 02 2020 16:00:00 GMT-0400,7845.77,-1.03%
Mon Aug 03 2020 16:00:00 GMT-0400,8069.8,2.86%
Tue Aug 04 2020 16:00:00 GMT-0400,8184.35,1.42%
Wed Aug 05 2020 16:00:00 GMT-0400,8278.21,1.15%
Thu Aug 06 2020 16:00:00 GMT-0400,8720.2,5.34%
Fri Aug 07 2020 16:00:00 GMT-0400,8580.15,-1.61%
Sat Aug 08 2020 16:00:00 GMT-0400,9267.71,8.01%
Sun Aug 09 2020 16:00:00 GMT-0400,9465.13,2.13%
Mon Aug 10 2020 16:00:00 GMT-0400,9999.6,5.65%
Tue Aug 11 2020 16:00:00 GMT-0400,9428.08,-5.72%
Wed Aug 12 2020 16:00:00 GMT-0400,10000.17,6.07%
Thu Aug 13 2020 16:00:00 GMT-0400,10419.6,4.19%
Fri Aug 14 2020 16:00:00 GMT-0400,10602.78,1.76%
Sat Aug 15 2020 16:00:00 GMT-0400,10726.32,1.17%
Sun Aug 16 2020 16:00:00 GMT-0400,11079.62,3.29%
Mon Aug 17 2020 16:00:00 GMT-0400,11322.59,2.19%
Tue Aug 18 2020 16:00:00 GMT-0400,11202.1,-1.06%
Wed Aug 19 2020 16:00:00 GMT-0400,10184.81,-9.08%
Thu Aug 20 2020 16:00:00 GMT-0400,11051.08,8.51%
Fri Aug 21 2020 16:00:00 GMT-0400,10762.72,-2.61%
Sat Aug 22 2020 16:00:00 GMT-0400,10896.94,1.25%
Sun Aug 23 2020 16:00:00 GMT-0400,10995.76,0.91%
Mon Aug 24 2020 16:00:00 GMT-0400,11401.48,3.69%
Tue Aug 25 2020 16:00:00 GMT-0400,10604.09,-6.99%
Wed Aug 26 2020 16:00:00 GMT-0400,11331.2,6.86%
Thu Aug 27 2020 16:00:00 GMT-0400,10455.41,-7.73%
Fri Aug 28 2020 16:00:00 GMT-0400,11161.09,6.75%
Sat Aug 29 2020 16:00:00 GMT-0400,11498.75,3.03%
Sun Aug 30 2020 16:00:00 GMT-0400,11609.36,0.96%
Mon Aug 31 2020 16:00:00 GMT-0400,11589.3,-0.17%
Tue Sep 01 2020 16:00:00 GMT-0400,11507.37,-0.71%
Wed Sep 02 2020 16:00:00 GMT-0400,10699.47,-7.02%
Thu Sep 03 2020 16:00:00 GMT-0400,9530.15,-10.93%
Fri Sep 04 2020 16:00:00 GMT-0400,9053.54,-5.00%
Sat Sep 05 2020 16:00:00 GMT-0400,7576.19,-16.32%
Sun Sep 06 2020 16:00:00 GMT-0400,8386.56,10.70%
Mon Sep 07 2020 16:00:00 GMT-0400,8089.62,-3.54%
Tue Sep 08 2020 16:00:00 GMT-0400,7920.23,-2.09%
Wed Sep 09 2020 16:00:00 GMT-0400,8601.18,8.60%
Thu Sep 10 2020 16:00:00 GMT-0400,8785.34,2.14%
Fri Sep 11 2020 16:00:00 GMT-0400,8812.69,0.31%
Sat Sep 12 2020 16:00:00 GMT-0400,9124.35,3.54%
Sun Sep 13 2020 16:00:00 GMT-0400,8668.89,-4.99%
Mon Sep 14 2020 16:00:00 GMT-0400,8909.96,2.78%
Tue Sep 15 2020 16:00:00 GMT-0400,8480.79,-4.82%
Wed Sep 16 2020 16:00:00 GMT-0400,8269.19,-2.50%
Thu Sep 17 2020 16:00:00 GMT-0400,8324.78,0.67%
Fri Sep 18 2020 16:00:00 GMT-0400,8236.69,-1.06%
Sat Sep 19 2020 16:00:00 GMT-0400,8262.59,0.31%
Sun Sep 20 2020 16:00:00 GMT-0400,7944.04,-3.86%
Mon Sep 21 2020 16:00:00 GMT-0400,7404.97,-6.79%
Tue Sep 22 2020 16:00:00 GMT-0400,7389.79,-0.20%
Wed Sep 23 2020 16:00:00 GMT-0400,7028.42,-4.89%
Thu Sep 24 2020 16:00:00 GMT-0400,7410.83,5.44%
Fri Sep 25 2020 16:00:00 GMT-0400,7765.42,4.78%
Sat Sep 26 2020 16:00:00 GMT-0400,7855.18,1.16%
Sun Sep 27 2020 16:00:00 GMT-0400,7793.95,-0.78%
Mon Sep 28 2020 16:00:00 GMT-0400,7911.11,1.50%
Tue Sep 29 2020 16:00:00 GMT-0400,7620.02,-3.68%
Wed Sep 30 2020 16:00:00 GMT-0400,7683.9,0.84%
Thu Oct 01 2020 16:00:00 GMT-0400,7528.71,-2.02%
Fri Oct 02 2020 16:00:00 GMT-0400,7232.08,-3.94%
Sat Oct 03 2020 16:00:00 GMT-0400,7396.32,2.27%
Sun Oct 04 2020 16:00:00 GMT-0400,7244.75,-2.05%
Mon Oct 05 2020 16:00:00 GMT-0400,7087.55,-2.17%
Tue Oct 06 2020 16:00:00 GMT-0400,6670.23,-5.89%
Wed Oct 07 2020 16:00:00 GMT-0400,6585.79,-1.27%
Thu Oct 08 2020 16:00:00 GMT-0400,6815.32,3.49%
Fri Oct 09 2020 16:00:00 GMT-0400,7140.16,4.77%
Sat Oct 10 2020 16:00:00 GMT-0400,7368.37,3.20%
Sun Oct 11 2020 16:00:00 GMT-0400,7339.96,-0.39%
Mon Oct 12 2020 16:00:00 GMT-0400,7657.92,4.33%
Tue Oct 13 2020 16:00:00 GMT-0400,7374.38,-3.70%
Wed Oct 14 2020 16:00:00 GMT-0400,7184.6,-2.57%
Thu Oct 15 2020 16:00:00 GMT-0400,7186.08,0.02%
Fri Oct 16 2020 16:00:00 GMT-0400,6998.04,-2.62%
Sat Oct 17 2020 16:00:00 GMT-0400,6961.25,-0.53%
Sun Oct 18 2020 16:00:00 GMT-0400,7059.57,1.41%
Mon Oct 19 2020 16:00:00 GMT-0400,6976.99,-1.17%
Tue Oct 20 2020 16:00:00 GMT-0400,6564.01,-5.92%
Wed Oct 21 2020 16:00:00 GMT-0400,6969.4,6.18%
Thu Oct 22 2020 16:00:00 GMT-0400,7066.33,1.39%
Fri Oct 23 2020 16:00:00 GMT-0400,6913.91,-2.16%
Sat Oct 24 2020 16:00:00 GMT-0400,6985.37,1.03%
Sun Oct 25 2020 16:00:00 GMT-0400,7015.18,0.43%
Mon Oct 26 2020 16:00:00 GMT-0400,6802.77,-3.03%
Tue Oct 27 2020 16:00:00 GMT-0400,6870.14,0.99%
Wed Oct 28 2020 16:00:00 GMT-0400,6490.35,-5.53%
Thu Oct 29 2020 16:00:00 GMT-0400,6379.61,-1.71%
Fri Oct 30 2020 16:00:00 GMT-0400,6193.05,-2.92%
Sat Oct 31 2020 16:00:00 GMT-0400,6314.48,1.96%
Sun Nov 01 2020 16:00:00 GMT-0500,6287.82,-0.42%
Mon Nov 02 2020 16:00:00 GMT-0500,6121.75,-2.64%
Tue Nov 03 2020 16:00:00 GMT-0500,5933.39,-3.08%
Wed Nov 04 2020 16:00:00 GMT-0500,5879.66,-0.91%
Thu Nov 05 2020 16:00:00 GMT-0500,6179.63,5.10%
Fri Nov 06 2020 16:00:00 GMT-0500,6689.96,8.26%
Sat Nov 07 2020 16:00:00 GMT-0500,6344.36,-5.17%
Sun Nov 08 2020 16:00:00 GMT-0500,6815.15,7.42%
Mon Nov 09 2020 16:00:00 GMT-0500,6846.15,0.45%
Tue Nov 10 2020 16:00:00 GMT-0500,7076.89,3.37%
Wed Nov 11 2020 16:00:00 GMT-0500,7189.63,1.59%
Thu Nov 12 2020 16:00:00 GMT-0500,6923.25,-3.71%
Fri Nov 13 2020 16:00:00 GMT-0500,7255.03,4.79%
Sat Nov 14 2020 16:00:00 GMT-0500,7205.46,-0.68%
Sun Nov 15 2020 16:00:00 GMT-0500,7112.65,-1.29%
Mon Nov 16 2020 16:00:00 GMT-0500,7418.82,4.30%
Tue Nov 17 2020 16:00:00 GMT-0500,7692.14,3.68%
Wed Nov 18 2020 16:00:00 GMT-0500,7354.83,-4.39%
Thu Nov 19 2020 16:00:00 GMT-0500,7626.95,3.70%
Fri Nov 20 2020 16:00:00 GMT-0500,7906.11,3.66%
Sat Nov 21 2020 16:00:00 GMT-0500,8313.18,5.15%
Sun Nov 22 2020 16:00:00 GMT-0500,8418.25,1.26%
Mon Nov 23 2020 16:00:00 GMT-0500,8842.12,5.04%
Tue Nov 24 2020 16:00:00 GMT-0500,9104.03,2.96%
Wed Nov 25 2020 16:00:00 GMT-0500,9509.21,4.45%
Thu Nov 26 2020 16:00:00 GMT-0500,7878.78,-17.15%
Fri Nov 27 2020 16:00:00 GMT-0500,7996.19,1.49%
Sat Nov 28 2020 16:00:00 GMT-0500,8299.1,3.79%
Sun Nov 29 2020 16:00:00 GMT-0500,8441.64,1.72%
Mon Nov 30 2020 16:00:00 GMT-0500,8742.83,3.57%
Tue Dec 01 2020 16:00:00 GMT-0500,8636.99,-1.21%
Wed Dec 02 2020 16:00:00 GMT-0500,8916.88,3.24%
Thu Dec 03 2020 16:00:00 GMT-0500,9276.13,4.03%
Fri Dec 04 2020 16:00:00 GMT-0500,8756.2,-5.61%
Sat Dec 05 2020 16:00:00 GMT-0500,8969.21,2.43%
Sun Dec 06 2020 16:00:00 GMT-0500,8909.73,-0.66%
Mon Dec 07 2020 16:00:00 GMT-0500,8929.89,0.23%
Tue Dec 08 2020 16:00:00 GMT-0500,8498.05,-4.84%
Wed Dec 09 2020 16:00:00 GMT-0500,8505.37,0.09%
Thu Dec 10 2020 16:00:00 GMT-0500,8212.68,-3.44%
Fri Dec 11 2020 16:00:00 GMT-0500,8007.64,-2.50%
Sat Dec 12 2020 16:00:00 GMT-0500,8284.93,3.46%
Sun Dec 13 2020 16:00:00 GMT-0500,8622.45,4.07%
Mon Dec 14 2020 16:00:00 GMT-0500,8550.87,-0.83%
Tue Dec 15 2020 16:00:00 GMT-0500,8974.91,4.96%
Wed Dec 16 2020 16:00:00 GMT-0500,9282.21,3.42%
Thu Dec 17 2020 16:00:00 GMT-0500,9292.73,0.11%
Fri Dec 18 2020 16:00:00 GMT-0500,9577.02,3.06%
Sat Dec 19 2020 16:00:00 GMT-0500,9576.59,0.00%
Sun Dec 20 2020 16:00:00 GMT-0500,9560.4,-0.17%
Mon Dec 21 2020 16:00:00 GMT-0500,9126.59,-4.54%
Tue Dec 22 2020 16:00:00 GMT-0500,9234.2,1.18%
Wed Dec 23 2020 16:00:00 GMT-0500,8461.24,-8.37%
Thu Dec 24 2020 16:00:00 GMT-0500,8664.79,2.41%
Fri Dec 25 2020 16:00:00 GMT-0500,8636.58,-0.33%
Sat Dec 26 2020 16:00:00 GMT-0500,9165.09,6.12%
Sun Dec 27 2020 16:00:00 GMT-0500,9120.1,-0.49%
Mon Dec 28 2020 16:00:00 GMT-0500,9753.93,6.95%
Tue Dec 29 2020 16:00:00 GMT-0500,9263.97,-5.02%
Wed Dec 30 2020 16:00:00 GMT-0500,9394.12,1.40%
Thu Dec 31 2020 16:00:00 GMT-0500,9403.49,0.10%
Fri Jan 01 2021 16:00:00 GMT-0500,9840.35,4.65%
Sat Jan 02 2021 16:00:00 GMT-0500,9853.7,0.14%
Sun Jan 03 2021 16:00:00 GMT-0500,10991.2,11.54%
Mon Jan 04 2021 16:00:00 GMT-0500,11045.77,0.50%
Tue Jan 05 2021 16:00:00 GMT-0500,12069.31,9.27%
Wed Jan 06 2021 16:00:00 GMT-0500,12953.59,7.33%
Thu Jan 07 2021 16:00:00 GMT-0500,13491.68,4.15%
Fri Jan 08 2021 16:00:00 GMT-0500,12752.31,-5.48%
Sat Jan 09 2021 16:00:00 GMT-0500,14722.29,15.45%
Sun Jan 10 2021 16:00:00 GMT-0500,13711.85,-6.86%
Mon Jan 11 2021 16:00:00 GMT-0500,11812.38,-13.85%
Tue Jan 12 2021 16:00:00 GMT-0500,13225.12,11.96%
Wed Jan 13 2021 16:00:00 GMT-0500,13833.68,4.60%
Thu Jan 14 2021 16:00:00 GMT-0500,14446.69,4.43%
Fri Jan 15 2021 16:00:00 GMT-0500,14223.54,-1.54%
Sat Jan 16 2021 16:00:00 GMT-0500,15873.39,11.60%
Mon Jan 18 2021 16:00:00 GMT-0500,16586.63,4.49%
Sun Jan 17 2021 16:00:00 GMT-0500,16224.4,-2.18%
Tue Jan 19 2021 16:00:00 GMT-0500,16473.95,1.54%
Wed Jan 20 2021 16:00:00 GMT-0500,16795.37,1.95%
Thu Jan 21 2021 16:00:00 GMT-0500,15602.83,-7.10%
Fri Jan 22 2021 16:00:00 GMT-0500,16361.72,4.86%
Sat Jan 23 2021 16:00:00 GMT-0500,16558.66,1.20%
Sun Jan 24 2021 16:00:00 GMT-0500,16543,-0.09%
Mon Jan 25 2021 16:00:00 GMT-0500,16813.43,1.63%
Tue Jan 26 2021 16:00:00 GMT-0500,16594.38,-1.30%
Wed Jan 27 2021 16:00:00 GMT-0500,16182.64,-2.48%
Thu Jan 28 2021 16:00:00 GMT-0500,18989.41,17.34%
Fri Jan 29 2021 16:00:00 GMT-0500,21957.11,15.63%
Sat Jan 30 2021 16:00:00 GMT-0500,22709.95,3.43%
Sun Jan 31 2021 16:00:00 GMT-0500,22442.88,-1.18%
Mon Feb 01 2021 16:00:00 GMT-0500,23461.87,4.54%
Tue Feb 02 2021 16:00:00 GMT-0500,24010.37,2.34%
Wed Feb 03 2021 16:00:00 GMT-0500,26007.62,8.32%
Thu Feb 04 2021 16:00:00 GMT-0500,27700.91,6.51%
Fri Feb 05 2021 16:00:00 GMT-0500,29640.5,7.00%
Sat Feb 06 2021 16:00:00 GMT-0500,29380.82,-0.88%
Sun Feb 07 2021 16:00:00 GMT-0500,29418.96,0.13%
Mon Feb 08 2021 16:00:00 GMT-0500,34244.75,16.40%
Tue Feb 09 2021 16:00:00 GMT-0500,37761.94,10.27%
Wed Feb 10 2021 16:00:00 GMT-0500,38797.59,2.74%
Thu Feb 11 2021 16:00:00 GMT-0500,42139.21,8.61%
Fri Feb 12 2021 16:00:00 GMT-0500,46455.22,10.24%
Sat Feb 13 2021 16:00:00 GMT-0500,46826.02,0.80%
Sun Feb 14 2021 16:00:00 GMT-0500,45067.81,-3.75%
Mon Feb 15 2021 16:00:00 GMT-0500,45506.18,0.97%
Tue Feb 16 2021 16:00:00 GMT-0500,43080.81,-5.33%
Wed Feb 17 2021 16:00:00 GMT-0500,46121.71,7.06%
Thu Feb 18 2021 16:00:00 GMT-0500,48904.69,6.03%
Fri Feb 19 2021 16:00:00 GMT-0500,50257.63,2.77%
Sat Feb 20 2021 16:00:00 GMT-0500,51876.66,3.22%
Sun Feb 21 2021 16:00:00 GMT-0500,51515.58,-0.70%
Mon Feb 22 2021 16:00:00 GMT-0500,48523.85,-5.81%
Tue Feb 23 2021 16:00:00 GMT-0500,40626.96,-16.27%
Wed Feb 24 2021 16:00:00 GMT-0500,44064.69,8.46%
Thu Feb 25 2021 16:00:00 GMT-0500,45099.88,2.35%
Fri Feb 26 2021 16:00:00 GMT-0500,41025.99,-9.03%
Sat Feb 27 2021 16:00:00 GMT-0500,43806.74,6.78%
Sun Feb 28 2021 16:00:00 GMT-0500,39834.05,-9.07%
Mon Mar 01 2021 16:00:00 GMT-0500,43631.58,9.53%
Tue Mar 02 2021 16:00:00 GMT-0500,43581.87,-0.11%
Wed Mar 03 2021 16:00:00 GMT-0500,47182.95,8.26%
Thu Mar 04 2021 16:00:00 GMT-0500,45951.71,-2.61%
Fri Mar 05 2021 16:00:00 GMT-0500,46128.91,0.39%
Sat Mar 06 2021 16:00:00 GMT-0500,46440.18,0.67%
Sun Mar 07 2021 16:00:00 GMT-0500,46896.3,0.98%
Mon Mar 08 2021 16:00:00 GMT-0500,49325.55,5.18%
Tue Mar 09 2021 16:00:00 GMT-0500,52994,7.44%
Wed Mar 10 2021 16:00:00 GMT-0500,52371.66,-1.17%
Thu Mar 11 2021 16:00:00 GMT-0500,55350.26,5.69%
Fri Mar 12 2021 16:00:00 GMT-0500,54291.8,-1.91%
Sat Mar 13 2021 16:00:00 GMT-0500,58597.79,7.93%
Sun Mar 14 2021 16:00:00 GMT-0400,59100.2,0.86%
Mon Mar 15 2021 16:00:00 GMT-0400,58730.06,-0.63%
Tue Mar 16 2021 16:00:00 GMT-0400,57438.85,-2.20%
Wed Mar 17 2021 16:00:00 GMT-0400,60842.08,5.92%
Thu Mar 18 2021 16:00:00 GMT-0400,60771.72,-0.12%
Fri Mar 19 2021 16:00:00 GMT-0400,63391,4.31%
Sat Mar 20 2021 16:00:00 GMT-0400,64342.56,1.50%
Sun Mar 21 2021 16:00:00 GMT-0400,62618.51,-2.68%
Mon Mar 22 2021 16:00:00 GMT-0400,61430.35,-1.90%
Tue Mar 23 2021 16:00:00 GMT-0400,61639.72,0.34%
Wed Mar 24 2021 16:00:00 GMT-0400,61264.26,-0.61%
Thu Mar 25 2021 16:00:00 GMT-0400,58438.92,-4.61%
Fri Mar 26 2021 16:00:00 GMT-0400,63249.32,8.23%
Sat Mar 27 2021 16:00:00 GMT-0400,66294.15,4.81%
Sun Mar 28 2021 16:00:00 GMT-0400,66142.96,-0.23%
Mon Mar 29 2021 16:00:00 GMT-0400,70048.57,5.90%
Tue Mar 30 2021 16:00:00 GMT-0400,73734.94,5.26%
Wed Mar 31 2021 16:00:00 GMT-0400,74552.88,1.11%
Thu Apr 01 2021 16:00:00 GMT-0400,76516.89,2.63%
Fri Apr 02 2021 16:00:00 GMT-0400,79031.73,3.29%
Sat Apr 03 2021 16:00:00 GMT-0400,78470.59,-0.71%
Sun Apr 04 2021 16:00:00 GMT-0400,80194.53,2.20%
Mon Apr 05 2021 16:00:00 GMT-0400,83338.7,3.92%
Tue Apr 06 2021 16:00:00 GMT-0400,81974.7,-1.64%
Wed Apr 07 2021 16:00:00 GMT-0400,76002.86,-7.28%
Thu Apr 08 2021 16:00:00 GMT-0400,82431.92,8.46%
Fri Apr 09 2021 16:00:00 GMT-0400,85439.85,3.65%
Sat Apr 10 2021 16:00:00 GMT-0400,82904.19,-2.97%
Sun Apr 11 2021 16:00:00 GMT-0400,85060.78,2.60%
Mon Apr 12 2021 16:00:00 GMT-0400,85001.07,-0.07%
Tue Apr 13 2021 16:00:00 GMT-0400,86020.77,1.20%
Wed Apr 14 2021 16:00:00 GMT-0400,85612.65,-0.47%
Thu Apr 15 2021 16:00:00 GMT-0400,93370.78,9.06%
Fri Apr 16 2021 16:00:00 GMT-0400,95039.76,1.79%
Sat Apr 17 2021 16:00:00 GMT-0400,96546.67,1.59%
Sun Apr 18 2021 16:00:00 GMT-0400,87081.59,-9.80%
Mon Apr 19 2021 16:00:00 GMT-0400,86773.19,-0.35%
Tue Apr 20 2021 16:00:00 GMT-0400,87859.87,1.25%
Wed Apr 21 2021 16:00:00 GMT-0400,88611.92,0.86%
Thu Apr 22 2021 16:00:00 GMT-0400,83532.47,-5.73%
Fri Apr 23 2021 16:00:00 GMT-0400,75527.94,-9.58%
Sat Apr 24 2021 16:00:00 GMT-0400,72614.44,-3.86%
Sun Apr 25 2021 16:00:00 GMT-0400,72294.26,-0.44%
Mon Apr 26 2021 16:00:00 GMT-0400,82814.11,14.55%
Tue Apr 27 2021 16:00:00 GMT-0400,88736.72,7.15%
Wed Apr 28 2021 16:00:00 GMT-0400,90588.91,2.09%
Thu Apr 29 2021 16:00:00 GMT-0400,88556.3,-2.24%
Fri Apr 30 2021 16:00:00 GMT-0400,94796.72,7.05%
Sat May 01 2021 16:00:00 GMT-0400,96836.72,2.15%
Sun May 02 2021 16:00:00 GMT-0400,96283.65,-0.57%
Mon May 03 2021 16:00:00 GMT-0400,99403.58,3.24%
Tue May 04 2021 16:00:00 GMT-0400,93508.35,-5.93%
