,Date,Coin,Weight,name,ticker
1671,2017-05-01,decred,0.015649800000000002,decred,dcr
1672,2017-04-01,decred,0.0160817,decred,dcr
1682,2018-12-01,lisk,0.0106141,lisk,lsk
1683,2018-11-01,lisk,0.0116306,lisk,lsk
1684,2018-10-01,lisk,0.012085600000000002,lisk,lsk
1685,2018-09-01,lisk,0.014415500000000001,lisk,lsk
1686,2018-08-01,lisk,0.0124566,lisk,lsk
1687,2018-07-01,lisk,0.0133942,lisk,lsk
1688,2018-06-01,lisk,0.0149264,lisk,lsk
1689,2018-05-01,lisk,0.015085500000000002,lisk,lsk
1690,2018-04-01,lisk,0.016315200000000002,lisk,lsk
1691,2018-03-01,lisk,0.0198568,lisk,lsk
1692,2018-02-01,lisk,0.018602300000000002,lisk,lsk
1693,2018-01-31,lisk,0.018602300000000002,lisk,lsk
1694,2018-01-19,lisk,0.0181744,lisk,lsk
1695,2018-01-01,lisk,0.0178216,lisk,lsk
1696,2017-12-01,lisk,0.0179633,lisk,lsk
1697,2017-11-01,lisk,0.0177249,lisk,lsk
1698,2017-10-01,lisk,0.0204691,lisk,lsk
1699,2017-09-01,lisk,0.0179934,lisk,lsk
1700,2017-08-01,lisk,0.0145304,lisk,lsk
1701,2017-07-01,lisk,0.016007800000000003,lisk,lsk
1702,2017-06-01,lisk,0.0119004,lisk,lsk
1703,2017-05-01,lisk,0.0131416,lisk,lsk
1704,2017-04-01,lisk,0.0129034,lisk,lsk
1705,2017-03-01,lisk,0.0106456,lisk,lsk
1706,2017-02-01,lisk,0.0125492,lisk,lsk
1707,2017-01-01,lisk,0.012581100000000001,lisk,lsk
1714,2018-12-01,bytecoin-bcn,0.0101983,bytecoin-bcn,bcn
1715,2018-11-01,bytecoin-bcn,0.0100955,bytecoin-bcn,bcn
1716,2018-10-01,bytecoin-bcn,0.0124837,bytecoin-bcn,bcn
1717,2018-09-01,bytecoin-bcn,0.0119456,bytecoin-bcn,bcn
1718,2018-08-01,bytecoin-bcn,0.012610099999999999,bytecoin-bcn,bcn
1719,2018-07-01,bytecoin-bcn,0.0127335,bytecoin-bcn,bcn
1720,2018-03-01,bytecoin-bcn,0.012366299999999998,bytecoin-bcn,bcn
1721,2018-02-01,bytecoin-bcn,0.0128806,bytecoin-bcn,bcn
1722,2018-01-31,bytecoin-bcn,0.0128806,bytecoin-bcn,bcn
1723,2018-01-19,bytecoin-bcn,0.0136839,bytecoin-bcn,bcn
1724,2017-12-01,bytecoin-bcn,0.010298,bytecoin-bcn,bcn
1725,2017-11-01,bytecoin-bcn,0.0119559,bytecoin-bcn,bcn
1726,2017-10-01,bytecoin-bcn,0.012476300000000001,bytecoin-bcn,bcn
1727,2017-09-01,bytecoin-bcn,0.0134032,bytecoin-bcn,bcn
1728,2017-08-01,bytecoin-bcn,0.015492300000000002,bytecoin-bcn,bcn
1729,2017-07-01,bytecoin-bcn,0.0187062,bytecoin-bcn,bcn
1730,2017-06-01,bytecoin-bcn,0.022953800000000003,bytecoin-bcn,bcn
1731,2017-05-01,bytecoin-bcn,0.0106976,bytecoin-bcn,bcn
1732,2017-04-01,bytecoin-bcn,0.0108695,bytecoin-bcn,bcn
1733,2017-03-01,bytecoin-bcn,0.00941967,bytecoin-bcn,bcn
1734,2017-02-01,bytecoin-bcn,0.00992301,bytecoin-bcn,bcn
1735,2017-01-01,bytecoin-bcn,0.00999961,bytecoin-bcn,bcn
1760,2018-09-01,icon,0.0112764,icon,icx
1761,2018-08-01,icon,0.012103,icon,icx
1762,2018-07-01,icon,0.0139276,icon,icx
1763,2018-06-01,icon,0.015718000000000003,icon,icx
1764,2018-05-01,icon,0.0171387,icon,icx
1765,2018-04-01,icon,0.0167462,icon,icx
1766,2018-03-01,icon,0.0162727,icon,icx
1767,2018-02-01,icon,0.0206741,icon,icx
1768,2018-01-31,icon,0.0206741,icon,icx
1769,2018-01-19,icon,0.0193576,icon,icx
1770,2018-01-01,icon,0.015525800000000001,icon,icx
1771,2018-09-01,aeternity,0.010085900000000002,aeternity,ae
1772,2018-08-01,aeternity,0.011463699999999999,aeternity,ae
1773,2018-07-01,aeternity,0.011870400000000001,aeternity,ae
1774,2018-09-01,bytom,0.008741780000000001,bytom,btm
1775,2018-08-01,bytom,0.0100518,bytom,btm
1776,2018-07-01,bytom,0.010949500000000001,bytom,btm
1777,2018-06-01,steem,0.0123684,steem,steem
1778,2018-05-01,steem,0.0134062,steem,steem
1779,2018-04-01,steem,0.010990200000000002,steem,steem
1780,2017-12-01,steem,0.009572530000000001,steem,steem
1781,2017-11-01,steem,0.011553899999999999,steem,steem
1782,2017-10-01,steem,0.014121600000000002,steem,steem
1783,2017-09-01,steem,0.013251299999999999,steem,steem
1784,2017-08-01,steem,0.0175042,steem,steem
1785,2017-07-01,steem,0.0189221,steem,steem
1786,2017-06-01,steem,0.0167669,steem,steem
1787,2017-05-01,steem,0.014186,steem,steem
1788,2017-04-01,steem,0.014407900000000001,steem,steem
1789,2017-03-01,steem,0.015156000000000001,steem,steem
1790,2017-02-01,steem,0.0191478,steem,steem
1791,2017-01-01,steem,0.020053,steem,steem
1798,2018-06-01,verge,0.0120285,verge,xvg
1799,2018-05-01,verge,0.0137938,verge,xvg
1800,2018-04-01,verge,0.0121902,verge,xvg
1801,2018-03-01,verge,0.0123669,verge,xvg
1802,2018-02-01,verge,0.0129872,verge,xvg
1803,2018-01-31,verge,0.0129872,verge,xvg
1804,2018-01-19,verge,0.014303699999999999,verge,xvg
1805,2018-01-01,verge,0.016947,verge,xvg
1812,2018-06-01,nano,0.011601600000000002,nano,nano
1813,2018-05-01,nano,0.0134166,nano,nano
1814,2018-04-01,nano,0.0152058,nano,nano
1815,2018-03-01,nano,0.0166363,nano,nano
1816,2018-02-01,nano,0.017367999999999998,nano,nano
1817,2018-01-19,nano,0.0176413,nano,nano
1818,2018-01-01,nano,0.012825,nano,nano
1819,2018-06-01,populous,0.010759099999999999,populous,ppt
1820,2018-05-01,populous,0.0127089,populous,ppt
1821,2018-04-01,populous,0.0116586,populous,ppt
1822,2018-03-01,populous,0.0120196,populous,ppt
1823,2018-02-01,populous,0.0170686,populous,ppt
1824,2018-01-31,populous,0.0170686,populous,ppt
1825,2018-01-19,populous,0.013616699999999999,populous,ppt
1826,2018-01-01,populous,0.013470800000000002,populous,ppt
1827,2018-06-01,digixdao,0.00821017,digixdao,dgd
1828,2018-05-01,digixdao,0.00994415,digixdao,dgd
1829,2018-04-01,digixdao,0.0124392,digixdao,dgd
1830,2017-06-01,digixdao,0.013731400000000001,digixdao,dgd
1831,2017-05-01,digixdao,0.0130409,digixdao,dgd
1832,2017-04-01,digixdao,0.0138311,digixdao,dgd
1833,2017-03-01,digixdao,0.0127238,digixdao,dgd
1834,2017-02-01,digixdao,0.0138382,digixdao,dgd
1835,2017-01-01,digixdao,0.013906700000000001,digixdao,dgd
1842,2018-03-01,stratis,0.011469,stratis,strax
1843,2018-02-01,stratis,0.0132931,stratis,strax
1844,2018-01-31,stratis,0.0132931,stratis,strax
1845,2018-01-19,stratis,0.013802300000000002,stratis,strax
1846,2018-01-01,stratis,0.013159,stratis,strax
1847,2017-12-01,stratis,0.0132417,stratis,strax
1848,2017-11-01,stratis,0.0146088,stratis,strax
1849,2017-10-01,stratis,0.016636,stratis,strax
1850,2017-09-01,stratis,0.0185636,stratis,strax
1851,2017-08-01,stratis,0.0222947,stratis,strax
1852,2017-07-01,stratis,0.0236254,stratis,strax
1853,2017-06-01,stratis,0.0216212,stratis,strax
1854,2017-05-01,stratis,0.0149391,stratis,strax
1855,2017-04-01,stratis,0.00961645,stratis,strax
1856,2017-03-01,stratis,0.0081769,stratis,strax
1857,2017-02-01,stratis,0.0093948,stratis,strax
1858,2017-01-01,stratis,0.00860223,stratis,strax
1862,2018-03-01,siacoin,0.0112099,siacoin,sc
1863,2018-02-01,siacoin,0.012950999999999999,siacoin,sc
1864,2018-01-31,siacoin,0.012950999999999999,siacoin,sc
1865,2018-01-19,siacoin,0.0139139,siacoin,sc
1866,2017-09-01,siacoin,0.012837600000000001,siacoin,sc
1867,2017-08-01,siacoin,0.0154159,siacoin,sc
1868,2017-07-01,siacoin,0.0188692,siacoin,sc
1869,2017-06-01,siacoin,0.0156522,siacoin,sc
1870,2017-05-01,siacoin,0.0115578,siacoin,sc
1871,2017-04-01,siacoin,0.00893852,siacoin,sc
1872,2017-03-01,siacoin,0.00814807,siacoin,sc
1873,2017-02-01,siacoin,0.00907242,siacoin,sc
1874,2017-01-01,siacoin,0.007289360000000001,siacoin,sc
1887,2018-03-01,ardor,0.00867144,ardor,ardr
1888,2018-02-01,ardor,0.0116218,ardor,ardr
1889,2018-01-31,ardor,0.0116218,ardor,ardr
1890,2018-01-19,ardor,0.0137993,ardor,ardr
1891,2018-01-01,ardor,0.014076900000000002,ardor,ardr
1892,2017-09-01,ardor,0.010925800000000001,ardor,ardr
1893,2017-08-01,ardor,0.0210777,ardor,ardr
1894,2017-07-01,ardor,0.0138914,ardor,ardr
1895,2017-06-01,ardor,0.011461200000000001,ardor,ardr
1896,2017-05-01,ardor,0.0120394,ardor,ardr
1897,2017-04-01,ardor,0.0106123,ardor,ardr
1898,2017-03-01,ardor,0.011644000000000002,ardor,ardr
1899,2017-02-01,ardor,0.013415999999999999,ardor,ardr
1900,2017-01-01,ardor,0.0106866,ardor,ardr
1901,2018-01-31,raiblocks,0.017367999999999998,raiblocks,nano
1902,2018-01-01,bitconnect,0.0170505,bitconnect,bccx
1903,2017-12-01,bitconnect,0.0156761,bitconnect,bccx
1904,2017-11-01,bitconnect,0.030005700000000003,bitconnect,bccx
1905,2017-10-01,bitconnect,0.023049499999999997,bitconnect,bccx
1906,2017-09-01,bitconnect,0.020493,bitconnect,bccx
1907,2017-08-01,bitconnect,0.0201146,bitconnect,bccx
1908,2017-07-01,bitconnect,0.0169469,bitconnect,bccx
1909,2017-06-01,bitconnect,0.011222000000000001,bitconnect,bccx
1910,2017-05-01,bitconnect,0.013684000000000002,bitconnect,bccx
1911,2017-04-01,bitconnect,0.00978529,bitconnect,bccx
1912,2018-01-01,bitshares,0.0137421,bitshares,bts
1913,2017-09-01,bitshares,0.013747700000000002,bitshares,bts
1914,2017-08-01,bitshares,0.018721,bitshares,bts
1915,2017-07-01,bitshares,0.024243100000000004,bitshares,bts
1916,2017-06-01,bitshares,0.0147086,bitshares,bts
1917,2017-05-01,bitshares,0.0110934,bitshares,bts
1918,2017-04-01,bitshares,0.00899415,bitshares,bts
1919,2017-03-01,bitshares,0.00920861,bitshares,bts
1920,2017-02-01,bitshares,0.0100345,bitshares,bts
1921,2017-01-01,bitshares,0.0107901,bitshares,bts
1946,2017-12-01,hshare,0.0165473,hshare,hss
1947,2017-11-01,hshare,0.0137835,hshare,hss
1948,2017-10-01,hshare,0.0118195,hshare,hss
1949,2017-12-01,ark,0.010672200000000001,ark,ark
1950,2017-11-01,ark,0.01176,ark,ark
1951,2017-10-01,ark,0.013557,ark,ark
1952,2017-12-01,augur,0.010172200000000001,augur,rep
1953,2017-11-01,augur,0.010401800000000001,augur,rep
1954,2017-10-01,augur,0.011752199999999999,augur,rep
1955,2017-09-01,augur,0.0119698,augur,rep
1956,2017-08-01,augur,0.014072000000000001,augur,rep
1957,2017-07-01,augur,0.015903300000000002,augur,rep
1958,2017-06-01,augur,0.016953700000000002,augur,rep
1959,2017-05-01,augur,0.023172500000000002,augur,rep
1960,2017-04-01,augur,0.0238685,augur,rep
1961,2017-03-01,augur,0.021235900000000002,augur,rep
1962,2017-02-01,augur,0.0216123,augur,rep
1963,2017-01-01,augur,0.020216500000000002,augur,rep
1964,2017-12-01,gas,0.00915699,gas,gas
1965,2017-11-01,gas,0.020600999999999998,gas,gas
1966,2017-10-01,gas,0.0109653,gas,gas
1967,2017-12-01,tenx,0.00902485,tenx,pay
1968,2017-11-01,tenx,0.010236199999999999,tenx,pay
1969,2017-10-01,tenx,0.0128099,tenx,pay
1970,2017-12-01,komodo,0.00878534,komodo,kmd
1971,2017-11-01,komodo,0.010746400000000001,komodo,kmd
1972,2017-10-01,komodo,0.0113381,komodo,kmd
1973,2017-06-01,komodo,0.0122329,komodo,kmd
1974,2017-05-01,komodo,0.00994992,komodo,kmd
1975,2017-04-01,komodo,0.00871392,komodo,kmd
1976,2017-12-01,kyber-network,0.00743506,kyber-network,knc
1977,2017-11-01,kyber-network,0.0172048,kyber-network,knc
1978,2017-10-01,kyber-network,0.0125538,kyber-network,knc
1979,2017-09-01,byteball,0.0710502,byteball,gbyte
1980,2017-08-01,byteball,0.0190322,byteball,gbyte
1981,2017-07-01,byteball,0.013026,byteball,gbyte
1982,2017-09-01,factom,0.0240894,factom,fct
1983,2017-08-01,factom,0.0138239,factom,fct
1984,2017-07-01,factom,0.013902300000000001,factom,fct
1985,2017-06-01,factom,0.011428100000000002,factom,fct
1986,2017-05-01,factom,0.0146529,factom,fct
1987,2017-04-01,factom,0.0133927,factom,fct
1988,2017-03-01,factom,0.0149628,factom,fct
1989,2017-02-01,factom,0.0169367,factom,fct
1990,2017-01-01,factom,0.0161128,factom,fct
2003,2017-09-01,gamecredits,0.021999,gamecredits,game
2004,2017-08-01,gamecredits,0.017840400000000003,gamecredits,game
2005,2017-07-01,gamecredits,0.014176,gamecredits,game
2006,2017-06-01,gamecredits,0.0139893,gamecredits,game
2007,2017-05-01,gamecredits,0.0133877,gamecredits,game
2008,2017-04-01,gamecredits,0.010117899999999999,gamecredits,game
2009,2017-03-01,gamecredits,0.010658399999999998,gamecredits,game
2010,2017-02-01,gamecredits,0.011087499999999998,gamecredits,game
2011,2017-01-01,gamecredits,0.0114027,gamecredits,game
2027,2017-09-01,gnosis-gno,0.0219718,gnosis-gno,gno
2028,2017-08-01,gnosis-gno,0.0148254,gnosis-gno,gno
2029,2017-07-01,gnosis-gno,0.0149515,gnosis-gno,gno
2030,2017-09-01,iconomi,0.014674300000000001,iconomi,icn
2031,2017-08-01,iconomi,0.0164526,iconomi,icn
2032,2017-07-01,iconomi,0.0169729,iconomi,icn
2033,2017-06-01,iconomi,0.010856300000000001,iconomi,icn
2034,2017-05-01,iconomi,0.0121095,iconomi,icn
2035,2017-04-01,iconomi,0.0156506,iconomi,icn
2036,2017-03-01,iconomi,0.0160738,iconomi,icn
2037,2017-02-01,iconomi,0.0183179,iconomi,icn
2038,2017-01-01,iconomi,0.0166944,iconomi,icn
2039,2017-09-01,maidsafecoin,0.011845000000000001,maidsafecoin,maid
2040,2017-08-01,maidsafecoin,0.017881400000000002,maidsafecoin,maid
2041,2017-07-01,maidsafecoin,0.0133868,maidsafecoin,maid
2042,2017-06-01,maidsafecoin,0.014358,maidsafecoin,maid
2043,2017-05-01,maidsafecoin,0.0192784,maidsafecoin,maid
2044,2017-04-01,maidsafecoin,0.0195267,maidsafecoin,maid
2045,2017-03-01,maidsafecoin,0.0264382,maidsafecoin,maid
2046,2017-02-01,maidsafecoin,0.024202599999999998,maidsafecoin,maid
2047,2017-01-01,maidsafecoin,0.0225053,maidsafecoin,maid
2072,2017-09-01,golem-network-tokens,0.0115635,golem-network-tokens,glm
2073,2017-08-01,golem-network-tokens,0.0143675,golem-network-tokens,glm
2074,2017-07-01,golem-network-tokens,0.0193184,golem-network-tokens,glm
2075,2017-06-01,golem-network-tokens,0.020328,golem-network-tokens,glm
2076,2017-05-01,golem-network-tokens,0.020059900000000002,golem-network-tokens,glm
2077,2017-04-01,golem-network-tokens,0.016752,golem-network-tokens,glm
2078,2017-03-01,golem-network-tokens,0.0129775,golem-network-tokens,glm
2079,2017-02-01,golem-network-tokens,0.014942,golem-network-tokens,glm
2080,2017-01-01,golem-network-tokens,0.00898383,golem-network-tokens,glm
2081,2017-06-01,pivx,0.0175026,pivx,pivx
2082,2017-05-01,pivx,0.016494500000000002,pivx,pivx
2083,2017-04-01,pivx,0.0137956,pivx,pivx
2084,2017-03-01,nxt,0.00916735,nxt,nxt
2085,2017-02-01,nxt,0.00767805,nxt,nxt
2086,2017-01-01,nxt,0.00813123,nxt,nxt
2111,2017-03-01,agoras-tokens,0.00837225,agoras-tokens,agrs
2112,2017-02-01,agoras-tokens,0.00827684,agoras-tokens,agrs
2113,2017-01-01,agoras-tokens,0.00740857,agoras-tokens,agrs
