,Date,Open,High,Low,Close,Open Interest,SMAVG (15),date,price,log return future,log return CRIX
398,2019-02-14,3570.0,3580.0,3530.0,3555.0,792.0,589.0,2019-02-14,9288.950522,0.0014015419252884772,-0.008219531938088751
399,2019-02-13,3565.0,3600.0,3545.0,3555.0,744.0,567.0,2019-02-13,9365.615993,-0.004198746546349716,0.004231832319376193
400,2019-02-12,3580.0,3605.0,3550.0,3595.0,730.0,547.0,2019-02-12,9326.06602,-0.0069589703243034574,-0.014742267051901126
401,2019-02-11,3605.0,3640.0,3575.0,3595.0,671.0,528.0,2019-02-11,9464.571812,0.08235698780851518,0.09428527515347754
402,2019-02-08,3320.0,3710.0,3320.0,3605.0,581.0,512.0,2019-02-08,8612.979153,-0.004507896439189817,0.0006609223868314129
403,2019-02-07,3335.0,3355.0,3325.0,3330.0,516.0,504.0,2019-02-07,8607.288523,-0.010440064996683285,-0.021361096063922794
404,2019-02-06,3370.0,3370.0,3305.0,3325.0,527.0,499.0,2019-02-06,8793.127435,0.0,0.0009337150970726184
405,2019-02-05,3370.0,3395.0,3370.0,3390.0,534.0,493.0,2019-02-05,8784.920991,-0.002962965130657072,0.002067263281057207
406,2019-02-04,3380.0,3390.0,3370.0,3380.0,526.0,487.0,2019-02-04,8766.779005,0.0029629651306570487,0.004639931384257301
407,2019-02-01,3370.0,3420.0,3340.0,3415.0,566.0,480.0,2019-02-01,8726.195976,-0.014727806710243398,0.006197366821155111
408,2019-01-31,3420.0,3420.0,3355.0,3385.0,583.0,469.0,2019-01-31,8672.283768,0.017699577099400857,0.02867449158021524
409,2019-01-30,3360.0,3410.0,3360.0,3395.0,534.0,457.0,2019-01-30,8427.141896,-0.005934735519814578,-0.007235893129185228
410,2019-01-29,3380.0,3380.0,3310.0,3355.0,533.0,448.0,2019-01-29,8488.340942,-0.030592334717559812,-0.04622426108773042
411,2019-01-28,3485.0,3485.0,3330.0,3365.0,505.0,439.0,2019-01-28,8889.918031,-0.007147993265287284,-0.010146185544034146
412,2019-01-25,3510.0,3525.0,3475.0,3495.0,490.0,432.0,2019-01-25,8980.575927,0.005714301263438635,0.0035882675689453093
413,2019-01-24,3490.0,3530.0,3490.0,3520.0,458.0,425.0,2019-01-24,8948.408964,-0.012811563134200279,-0.005696714101980344
414,2019-01-23,3535.0,3540.0,3475.0,3500.0,452.0,420.0,2019-01-23,8999.530967,0.015681005562153075,0.011952733474178766
415,2019-01-22,3480.0,3565.0,3375.0,3540.0,440.0,414.0,2019-01-22,8892.60229,-0.01568100556215309,-0.028447903907541133
416,2019-01-18,3535.0,3555.0,3510.0,3545.0,440.0,423.0,2019-01-18,9149.210868,0.0014154284033307597,0.004553018100958201
417,2019-01-17,3530.0,3600.0,3525.0,3570.0,449.0,451.0,2019-01-17,9107.649033,-0.0028288562004777137,0.013890995113647102
418,2019-01-16,3540.0,3585.0,3540.0,3525.0,444.0,509.0,2019-01-16,8982.009375,-0.026482383839799617,-0.029102054689732825
419,2019-01-15,3635.0,3635.0,3490.0,3510.0,439.0,611.0,2019-01-15,9247.245035,0.043576817199099706,0.057363394810087946
420,2019-01-14,3480.0,3660.0,3475.0,3620.0,446.0,735.0,2019-01-14,8731.71918,-0.028330506626225996,-0.05287380095172102
421,2019-01-11,3580.0,3605.0,3560.0,3600.0,423.0,909.0,2019-01-11,9205.821717,-0.10717451182956941,-0.11043241385710717
422,2019-01-10,3985.0,4000.0,3535.0,3580.0,405.0,1095.0,2019-01-10,10280.70146,0.003771217543079324,0.007415511460434127
423,2019-01-09,3970.0,4000.0,3930.0,3970.0,404.0,1296.0,2019-01-09,10204.74677,0.013950765256332593,0.000601754005021223
424,2019-01-08,3915.0,4070.0,3905.0,3965.0,399.0,1514.0,2019-01-08,10198.60787,-0.0038240964384033942,-0.011659785902255958
425,2019-01-07,3930.0,4035.0,3930.0,3960.0,396.0,1733.0,2019-01-07,10318.21741,0.05223119222544573,0.05816324261682757
426,2019-01-04,3730.0,3760.0,3670.0,3725.0,392.0,1947.0,2019-01-04,9735.195988,-0.01859283307661586,-0.0337708971833887
427,2019-01-03,3800.0,3805.0,3700.0,3735.0,388.0,2153.0,2019-01-03,10069.57668,-0.020834086902842025,0.03666118605689701
428,2019-01-02,3880.0,3880.0,3715.0,3810.0,377.0,2362.0,2019-01-02,9707.099083,0.030087292383325148,0.005701878369198759
429,2018-12-31,3765.0,3780.0,3630.0,3635.0,365.0,2574.0,2018-12-31,9651.907881,0.05598731638791787,0.08024201199331929
430,2018-12-28,3560.0,3800.0,3560.0,3709.0,575.0,2793.0,2018-12-28,8907.677913,-0.06524052186840097,-0.07329434867127148
431,2018-12-27,3800.0,3840.0,3535.0,3565.0,863.0,2974.0,2018-12-27,9585.082085,0.006600684031352093,0.010538115602954088
432,2018-12-26,3775.0,3850.0,3610.0,3760.0,1319.0,3114.0,2018-12-26,9484.603738,-0.04531519621204249,-0.04195332527593499
433,2018-12-24,3950.0,4265.0,3925.0,4070.0,1979.0,3223.0,2018-12-24,9890.979202,-0.022529113060028222,0.002313867635504982
434,2018-12-21,4040.0,4135.0,3605.0,3775.0,2289.0,3290.0,2018-12-21,9868.119243,0.09469155930825864,0.09971631094124245
435,2018-12-20,3675.0,4150.0,3635.0,3875.0,3057.0,3317.0,2018-12-20,8931.576968,0.03460552917747552,0.008179031915793052
436,2018-12-19,3550.0,3890.0,3550.0,3695.0,3218.0,3272.0,2018-12-19,8858.823248,0.02135312447056906,0.05054516595845172
437,2018-12-18,3475.0,3560.0,3425.0,3495.0,3419.0,3207.0,2018-12-18,8422.180602,0.08871328222467002,0.0983131762336523
438,2018-12-17,3180.0,3570.0,3165.0,3530.0,3680.0,3116.0,2018-12-17,7633.569783,-0.017147731160778393,-0.021899258824933977
439,2018-12-14,3235.0,3265.0,3120.0,3145.0,3673.0,2991.0,2018-12-14,7802.583183,-0.04827483305779562,-0.04111813016445374
440,2018-12-13,3395.0,3420.0,3190.0,3215.0,3613.0,2822.0,2018-12-13,8130.098071,0.014837067430467574,0.017906192594621104
441,2018-12-12,3345.0,3470.0,3305.0,3420.0,3483.0,2654.0,2018-12-12,7985.814608,-0.010409015914735639,-0.016583897541459898
442,2018-12-11,3380.0,3405.0,3265.0,3320.0,3525.0,2487.0,2018-12-11,8119.354787,-0.03345766619084613,-0.03636994070891879
443,2018-12-10,3495.0,3580.0,3330.0,3375.0,3550.0,2300.0,2018-12-10,8420.090968,-0.02263180046019744,0.025039592043422557
444,2018-12-07,3575.0,3595.0,3135.0,3300.0,3652.0,2101.0,2018-12-07,8211.87305,-0.02622648592050792,-0.09465458318711478
445,2018-12-06,3670.0,3960.0,3360.0,3600.0,3293.0,1896.0,2018-12-06,9027.140252,-0.07352391684655164,-0.052499562860450655
446,2018-12-05,3950.0,3950.0,3590.0,3705.0,2963.0,1714.0,2018-12-05,9513.722081,0.011457795621381137,0.010148841297584036
447,2018-12-04,3905.0,4015.0,3690.0,3840.0,2956.0,1553.0,2018-12-04,9417.657124,-0.0462871867630611,-0.060355212750132135
448,2018-12-03,4090.0,4130.0,3690.0,3800.0,2977.0,1392.0,2018-12-03,10003.56528,-0.027729323370201047,-0.03410275672347088
449,2018-11-30,4205.0,4265.0,3835.0,3930.0,2692.0,1230.0,2018-11-30,10350.59819,0.009558017806105362,-0.010849143791053843
450,2018-11-29,4165.0,4365.0,4060.0,4175.0,2389.0,1085.0,2018-11-29,10463.50468,0.09831589291781798,0.09944593690723424
451,2018-11-28,3775.0,4345.0,3770.0,4285.0,2240.0,962.0,2018-11-28,9473.017754,0.011992149045263752,0.0013611187502054916
452,2018-11-27,3730.0,3770.0,3550.0,3700.0,2061.0,844.0,2018-11-27,9460.132623,-0.06361651445057104,-0.05176675436415959
453,2018-11-26,3975.0,4025.0,3505.0,3605.0,1800.0,737.0,2018-11-26,9962.750187,-0.12071374740446426,-0.08457514504528042
454,2018-11-23,4485.0,4550.0,4085.0,4175.0,1140.0,647.0,2018-11-23,10842.0089,0.06446420208584812,-0.017066376060086777
455,2018-11-21,4205.0,4595.0,4170.0,4375.0,1095.0,602.0,2018-11-21,11028.63065,-0.11553450617255262,-0.1952846877884673
456,2018-11-20,4720.0,4860.0,4010.0,4225.0,973.0,559.0,2018-11-20,13407.03227,-0.14838347610510053,-0.052978834509008484
457,2018-11-19,5475.0,5475.0,4660.0,4815.0,718.0,522.0,2018-11-19,14136.47307,0.010096460251009595,-0.013776685081812257
458,2018-11-16,5420.0,5495.0,5370.0,5425.0,573.0,501.0,2018-11-16,14332.57452,-0.00918280098233498,-0.01190646625376815
459,2018-11-15,5470.0,5510.0,5155.0,5405.0,577.0,489.0,2018-11-15,14504.2448,-0.13649773821093944,-0.10281037709518136
460,2018-11-14,6270.0,6270.0,5260.0,5355.0,560.0,475.0,2018-11-14,16074.78232,0.0015961695328221347,-0.008585187582773058
461,2018-11-13,6260.0,6300.0,6230.0,6280.0,545.0,463.0,2018-11-13,16213.38144,-0.015848192240023616,-0.0014857896933550517
462,2018-11-12,6360.0,6365.0,6290.0,6320.0,539.0,450.0,2018-11-12,16237.48902,-0.006269613013595374,-0.010310417770980495
463,2018-11-09,6400.0,6405.0,6280.0,6330.0,545.0,437.0,2018-11-09,16405.77035,-0.016273121598842477,-0.023083297639247605
464,2018-11-08,6505.0,6505.0,6380.0,6410.0,522.0,424.0,2018-11-08,16788.87427,0.01159657371494061,0.002251824825083649
465,2018-11-07,6430.0,6525.0,6425.0,6500.0,539.0,412.0,2018-11-07,16751.1112,0.007023048765025345,0.033626349957936855
466,2018-11-06,6385.0,6465.0,6385.0,6410.0,478.0,399.0,2018-11-06,16197.19771,-0.0031274458641949577,0.016302751786552137
467,2018-11-05,6405.0,6425.0,6360.0,6385.0,457.0,389.0,2018-11-05,15935.27961,0.010989121575595165,0.018598789313747303
468,2018-11-02,6335.0,6360.0,6315.0,6345.0,446.0,381.0,2018-11-02,15641.64182,0.007923971730891573,0.004309258115590376
469,2018-11-01,6285.0,6330.0,6285.0,6305.0,456.0,373.0,2018-11-01,15574.38297,0.007185659660874533,0.0072609631749800015
470,2018-10-31,6240.0,6330.0,6170.0,6290.0,453.0,364.0,2018-10-31,15461.70751,-0.0024009615375381503,0.00816141124732841
471,2018-10-30,6255.0,6260.0,6235.0,6245.0,422.0,352.0,2018-10-30,15336.0317,-0.021353124470568946,-0.0367439518512676
472,2018-10-29,6390.0,6425.0,6190.0,6235.0,403.0,342.0,2018-10-29,15910.01881,-0.0007821666413626162,0.003099694239098815
473,2018-10-26,6395.0,6440.0,6370.0,6390.0,386.0,334.0,2018-10-26,15860.77897,0.002348337674107429,-0.002249678520061996
474,2018-10-25,6380.0,6400.0,6355.0,6400.0,371.0,325.0,2018-10-25,15896.50079,-0.00391083799199906,0.0008766190950106233
475,2018-10-24,6405.0,6455.0,6405.0,6415.0,380.0,318.0,2018-10-24,15882.57172,-0.0007803355838810867,-0.007038091689435562
476,2018-10-23,6410.0,6410.0,6350.0,6395.0,357.0,310.0,2018-10-23,15994.74901,0.0007803355838811049,-0.0036354863941624503
477,2018-10-22,6405.0,6415.0,6370.0,6385.0,343.0,304.0,2018-10-22,16053.00353,0.0015625003178916343,0.0039984057001504906
478,2018-10-19,6395.0,6395.0,6350.0,6380.0,342.0,300.0,2018-10-19,15988.94526,-0.00778820136034465,-0.02180724300904357
479,2018-10-18,6445.0,6445.0,6345.0,6385.0,344.0,294.0,2018-10-18,16341.44968,0.0007760962748884511,0.000768294245253366
480,2018-10-17,6440.0,6440.0,6405.0,6420.0,340.0,309.0,2018-10-17,16328.89946,0.0023319093349787427,0.003243210261560591
481,2018-10-16,6425.0,6450.0,6405.0,6420.0,341.0,347.0,2018-10-16,16276.02719,0.04211985323585513,0.05906705902093813
482,2018-10-15,6160.0,6695.0,6150.0,6380.0,331.0,408.0,2018-10-15,15342.49212,-0.004050228299022815,0.019235591424015545
483,2018-10-12,6185.0,6205.0,6175.0,6175.0,329.0,485.0,2018-10-12,15050.19052,-0.053513947364305904,-0.0935403450795844
484,2018-10-11,6525.0,6525.0,6100.0,6165.0,320.0,598.0,2018-10-11,16525.9355,-0.0015313938674281365,-0.010795319162482078
485,2018-10-10,6535.0,6540.0,6465.0,6535.0,278.0,717.0,2018-10-10,16705.30468,-0.009897301956194626,-0.007284762976868582
486,2018-10-09,6600.0,6600.0,6555.0,6580.0,270.0,844.0,2018-10-09,16827.4432,0.00989730195619464,0.013670378607465122
487,2018-10-08,6535.0,6640.0,6510.0,6630.0,271.0,972.0,2018-10-08,16598.97089,0.0022979711376237273,-0.004057625620811397
488,2018-10-05,6520.0,6540.0,6510.0,6540.0,257.0,1106.0,2018-10-05,16666.46013,0.012345835822299362,0.008982949369770264
489,2018-10-04,6440.0,6590.0,6440.0,6555.0,264.0,1246.0,2018-10-04,16517.41659,-0.001551590691418833,-0.005109949476732097
490,2018-10-03,6450.0,6455.0,6370.0,6410.0,269.0,1389.0,2018-10-03,16602.03577,-0.013857034661426241,-0.024978350748067295
491,2018-10-02,6540.0,6555.0,6450.0,6505.0,268.0,1527.0,2018-10-02,17021.94979,-0.004576667027411867,-0.003287657248636346
492,2018-10-01,6570.0,6610.0,6460.0,6535.0,273.0,1660.0,2018-10-01,17078.00422,-0.022574322038539065,-0.0021006928728628314
493,2018-09-28,6720.0,6800.0,6570.0,6648.0,250.0,1796.0,2018-09-28,17113.91757,0.03945883674054771,0.04648366384420295
494,2018-09-27,6460.0,6745.0,6415.0,6655.0,571.0,1928.0,2018-09-27,16336.60608,0.011677828310007913,0.0025853012514758756
495,2018-09-26,6385.0,6535.0,6365.0,6485.0,907.0,2030.0,2018-09-26,16294.42558,-0.03387544848978598,-0.015913300352853026
496,2018-09-25,6605.0,6605.0,6315.0,6355.0,1262.0,2115.0,2018-09-25,16555.7978,-0.009043015656383392,-0.046223526017745216
497,2018-09-24,6665.0,6720.0,6555.0,6610.0,1481.0,2179.0,2018-09-24,17339.02752,0.029693845117862768,0.07135301984877322
498,2018-09-21,6470.0,6775.0,6455.0,6740.0,2034.0,2232.0,2018-09-21,16144.94289,0.016361876503439447,0.05896867975436218
499,2018-09-20,6365.0,6435.0,6310.0,6400.0,2098.0,2249.0,2018-09-20,15220.42365,0.009471262592486929,0.004038287638081702
500,2018-09-19,6305.0,6535.0,6035.0,6375.0,2178.0,2259.0,2018-09-19,15159.08314,0.01518207347149555,0.0369154097644998
501,2018-09-18,6210.0,6370.0,6180.0,6275.0,2194.0,2246.0,2018-09-18,14609.68244,-0.041015212567421834,-0.054276802191016
502,2018-09-17,6470.0,6525.0,6165.0,6230.0,2283.0,2206.0,2018-09-17,15424.56382,0.003095977705127992,0.005202871850986831
503,2018-09-14,6450.0,6575.0,6330.0,6525.0,2354.0,2139.0,2018-09-14,15344.5202,0.024324463311370694,0.046995544063913056
504,2018-09-13,6295.0,6525.0,6295.0,6435.0,2417.0,2051.0,2018-09-13,14640.07858,0.003979312851481054,0.0033932062800647532
505,2018-09-12,6270.0,6335.0,6175.0,6290.0,2328.0,1950.0,2018-09-12,14590.48596,0.0015961695328221347,-0.015067741503453719
506,2018-09-11,6260.0,6385.0,6120.0,6230.0,2277.0,1850.0,2018-09-11,14811.99627,-0.012698583337127431,-0.00012036343176626011
507,2018-09-10,6340.0,6350.0,6175.0,6265.0,2312.0,1751.0,2018-09-10,14813.7792,-0.010980502483444095,-0.058344190118963545
508,2018-09-07,6410.0,6505.0,6280.0,6390.0,2218.0,1649.0,2018-09-07,15703.78812,-0.07727878114082347,-0.023126357212265008
509,2018-09-06,6925.0,6925.0,6215.0,6430.0,2101.0,1552.0,2018-09-06,16071.19151,-0.06024230197999865,-0.11935391285584433
510,2018-09-05,7355.0,7395.0,6840.0,6900.0,2181.0,1463.0,2018-09-05,18108.51437,0.013000525216696169,0.007845599759479302
513,2018-08-31,6950.0,7090.0,6865.0,7045.0,2284.0,1169.0,2018-08-31,17305.06928,-0.012866510593250299,-0.00895102160755186
514,2018-08-30,7040.0,7045.0,6785.0,6805.0,2246.0,1065.0,2018-08-30,17460.66265,-0.0028368813351997263,-0.011768788924378833
515,2018-08-29,7060.0,7100.0,6890.0,6995.0,1985.0,963.0,2018-08-29,17667.36745,0.05159153477150892,0.03491090165459727
516,2018-08-28,6705.0,7105.0,6705.0,7080.0,1592.0,874.0,2018-08-28,17061.22576,0.008236662065879068,0.0397274551603376
517,2018-08-27,6650.0,6730.0,6650.0,6715.0,1275.0,811.0,2018-08-27,16396.71376,0.04144875731106431,0.015218696173007838
518,2018-08-24,6380.0,6600.0,6380.0,6595.0,1033.0,769.0,2018-08-24,16149.06637,0.019786953437824002,0.028565030649634914
519,2018-08-23,6255.0,6460.0,6255.0,6395.0,905.0,743.0,2018-08-23,15694.29401,-0.03533936644530885,-0.028944976714636254
520,2018-08-22,6480.0,6850.0,6280.0,6405.0,830.0,725.0,2018-08-22,16155.20331,0.027377540947300348,0.03557889934117634
521,2018-08-21,6305.0,6445.0,6210.0,6420.0,793.0,712.0,2018-08-21,15590.52386,-0.027377540947300397,-0.05611633475572661
522,2018-08-20,6480.0,6485.0,6380.0,6430.0,787.0,701.0,2018-08-20,16490.42022,0.03374192201615178,0.049297428245249214
523,2018-08-17,6265.0,6530.0,6255.0,6480.0,758.0,693.0,2018-08-17,15697.19747,-0.025218042433251896,0.011037821502601268
524,2018-08-16,6425.0,6455.0,6185.0,6410.0,770.0,689.0,2018-08-16,15524.88732,0.04293187114486663,0.010490918651154613
525,2018-08-15,6155.0,6590.0,6155.0,6370.0,761.0,683.0,2018-08-15,15362.86834,-0.01851159500841246,-0.0187146866214174
526,2018-08-14,6270.0,6275.0,5860.0,6075.0,762.0,676.0,2018-08-14,15653.08681,-0.012678458259770951,-0.0375118988798573
527,2018-08-13,6350.0,6540.0,6170.0,6230.0,749.0,669.0,2018-08-13,16251.41589,-0.034059019591918864,-0.06772006971582058
528,2018-08-10,6570.0,6570.0,6255.0,6395.0,722.0,662.0,2018-08-10,17390.08309,0.044347990454308345,0.03962060632471275
529,2018-08-09,6285.0,6530.0,6255.0,6465.0,720.0,657.0,2018-08-09,16714.54837,-0.07875677013985022,-0.08207740319762495
530,2018-08-08,6800.0,6800.0,6100.0,6330.0,658.0,649.0,2018-08-08,18144.30801,-0.01314847284350621,-0.04730574533753807
531,2018-08-07,6890.0,7120.0,6890.0,6975.0,642.0,644.0,2018-08-07,19023.26395,-0.022956531798610118,-0.017383429779556873
532,2018-08-06,7050.0,7120.0,6880.0,6925.0,646.0,637.0,2018-08-06,19356.84451,-0.06120851473038368,-0.040910217508608585
533,2018-08-03,7495.0,7520.0,7315.0,7365.0,642.0,629.0,2018-08-03,20165.15865,-0.003994679080378403,-0.018888748578785173
534,2018-08-02,7525.0,7680.0,7460.0,7525.0,635.0,619.0,2018-08-02,20549.67333,-0.013201511858535842,-0.015448515922524707
535,2018-08-01,7625.0,7705.0,7465.0,7540.0,633.0,608.0,2018-08-01,20869.60012,-0.06903658637843617,-0.0540605015264804
536,2018-07-31,8170.0,8170.0,7655.0,7725.0,632.0,596.0,2018-07-31,22028.87432,-0.001223241742744205,-0.011972615938163907
537,2018-07-30,8180.0,8260.0,7860.0,8100.0,665.0,583.0,2018-07-30,22294.20274,0.025380501943747313,0.0235725482607214
538,2018-07-27,7975.0,8200.0,7825.0,8215.0,696.0,567.0,2018-07-27,21774.81724,-0.03692727259221836,-0.024829954438764294
539,2018-07-26,8275.0,8325.0,8200.0,8285.0,686.0,548.0,2018-07-26,22322.25324,-0.007224594939630727,-0.022571806478312726
540,2018-07-25,8335.0,8490.0,8055.0,8160.0,646.0,529.0,2018-07-25,22831.83629,0.06633978250721125,0.07240705667646317
541,2018-07-24,7800.0,8385.0,7740.0,8290.0,660.0,513.0,2018-07-24,21237.08262,0.049271049006782835,0.016432226293446612
542,2018-07-23,7425.0,7845.0,7425.0,7790.0,654.0,495.0,2018-07-23,20890.96163,-0.008048333182828372,-0.022849363607998278
543,2018-07-20,7485.0,7725.0,7345.0,7365.0,637.0,478.0,2018-07-20,21373.8021,0.012773282911481247,0.0005522713688839434
544,2018-07-19,7390.0,7515.0,7345.0,7480.0,596.0,456.0,2018-07-19,21362.00122,-0.0006763612026527013,-0.011188913568173867
545,2018-07-18,7395.0,7600.0,7315.0,7415.0,595.0,448.0,2018-07-18,21602.36098,0.0994431170196272,0.06251696722916077
546,2018-07-17,6695.0,7420.0,6695.0,7325.0,537.0,456.0,2018-07-17,20293.19577,0.04897688809864607,0.0691068191608244
547,2018-07-16,6375.0,6710.0,6340.0,6680.0,516.0,489.0,2018-07-16,18938.15797,0.02140390866315358,0.03545297214617641
548,2018-07-13,6240.0,6335.0,6125.0,6175.0,501.0,549.0,2018-07-13,18278.50638,-0.01983404962803352,-0.028063065376681223
549,2018-07-12,6365.0,6370.0,6140.0,6165.0,468.0,646.0,2018-07-12,18798.72259,0.0,0.01530800628743351
550,2018-07-11,6365.0,6370.0,6290.0,6345.0,452.0,750.0,2018-07-11,18513.14303,-0.05278471897422054,-0.06276383391717275
551,2018-07-10,6710.0,6710.0,6350.0,6370.0,443.0,862.0,2018-07-10,19712.33827,-0.0052025386761287784,-0.02005713214405255
552,2018-07-09,6745.0,6755.0,6690.0,6710.0,424.0,975.0,2018-07-09,20111.70291,0.025526911595890912,0.018006508046226475
553,2018-07-06,6575.0,6575.0,6575.0,6575.0,405.0,1097.0,2018-07-06,19752.80234,0.005337412594720975,-0.0067351972723373
556,2018-07-03,6660.0,6675.0,6565.0,6590.0,398.0,1488.0,2018-07-03,20023.71424,0.05715841383994862,0.05323394783421964
557,2018-07-02,6290.0,6670.0,6290.0,6635.0,400.0,1615.0,2018-07-02,18985.64819,0.06146957328199897,0.06930782063198619
558,2018-06-29,5915.0,5945.0,5805.0,5886.0,306.0,1745.0,2018-06-29,17714.35831,-0.03733324472870101,-0.04562858050365608
559,2018-06-28,6140.0,6180.0,6025.0,6085.0,465.0,1887.0,2018-06-28,18541.36339,-0.011336153786336352,0.017007145379343697
560,2018-06-27,6210.0,6210.0,5975.0,6160.0,725.0,2020.0,2018-06-27,18228.69407,-0.00722024797348702,-0.047597713669081644
561,2018-06-26,6255.0,6275.0,6120.0,6160.0,1029.0,2128.0,2018-06-26,19117.31872,0.016929062100447975,0.013609810568722711
562,2018-06-25,6150.0,6345.0,6065.0,6245.0,1420.0,2217.0,2018-06-25,18858.89815,-0.08640143491521537,-0.11462783613511382
563,2018-06-22,6705.0,6735.0,5960.0,6165.0,1950.0,2275.0,2018-06-22,21149.42438,0.0,-0.008084894828854898
564,2018-06-21,6705.0,6780.0,6670.0,6710.0,2036.0,2293.0,2018-06-21,21321.10834,0.0,-0.006038591502357593
565,2018-06-20,6705.0,6815.0,6545.0,6745.0,2123.0,2312.0,2018-06-20,21450.24732,-0.0007454342499486196,0.014829706632885319
566,2018-06-19,6710.0,6840.0,6650.0,6735.0,2135.0,2318.0,2018-06-19,21134.4935,0.032566300861027506,0.03999611622193688
567,2018-06-18,6495.0,6785.0,6340.0,6695.0,2258.0,2324.0,2018-06-18,20305.87702,-0.02658720980496954,-0.04574308005273018
568,2018-06-15,6670.0,6670.0,6440.0,6530.0,2348.0,2307.0,2018-06-15,21256.30235,0.0610463749096848,0.06074329833955112
569,2018-06-14,6275.0,6705.0,6250.0,6635.0,2294.0,2284.0,2018-06-14,20003.55753,-0.030602623494961585,-0.04104648904269163
570,2018-06-13,6470.0,6620.0,6100.0,6270.0,2428.0,2263.0,2018-06-13,20841.71742,-0.045324978411374416,-0.0614976603869253
571,2018-06-12,6770.0,6890.0,6425.0,6500.0,2305.0,2216.0,2018-06-12,22163.66605,-0.05040663849970076,0.018483529631714544
572,2018-06-11,7120.0,7120.0,6610.0,6750.0,2351.0,2169.0,2018-06-11,21757.76606,-0.07440888995528037,-0.13726041472873515
573,2018-06-08,7670.0,7705.0,7540.0,7655.0,2432.0,2098.0,2018-06-08,24958.91739,-0.003254151911677785,3.8073690265272e-05
574,2018-06-07,7695.0,7780.0,7640.0,7705.0,2460.0,1999.0,2018-06-07,24957.96713,0.01176484157958643,-0.0016250993353834338
575,2018-06-06,7605.0,7695.0,7485.0,7540.0,2345.0,1882.0,2018-06-06,24998.55928,0.011904902506318458,0.020414542955563057
576,2018-06-05,7515.0,7670.0,7360.0,7625.0,2363.0,1765.0,2018-06-05,24493.39897,-0.026265462610186342,-0.03341518292420896
577,2018-06-04,7715.0,7900.0,7460.0,7500.0,2290.0,1645.0,2018-06-04,25325.67832,0.021618922554190782,0.05630925455717484
578,2018-06-01,7550.0,7620.0,7300.0,7440.0,2223.0,1525.0,2018-06-01,23939.0156,0.0288901516659883,0.018727312249951514
579,2018-05-31,7335.0,7660.0,7335.0,7545.0,2328.0,1409.0,2018-05-31,23494.87395,-0.022912053490480217,-0.008117584798845575
580,2018-05-30,7505.0,7620.0,7270.0,7320.0,2211.0,1284.0,2018-05-30,23686.37178,0.01883041517083169,0.06890975200763502
583,2018-05-25,7525.0,7675.0,7330.0,7440.0,2009.0,939.0,2018-05-25,24609.51746,0.0033277900926747457,0.025284653277085532
584,2018-05-24,7500.0,7730.0,7275.0,7600.0,1969.0,831.0,2018-05-24,23995.07506,-0.07386984856645552,-0.0760505663880818
585,2018-05-23,8075.0,8075.0,7445.0,7600.0,1732.0,725.0,2018-05-23,25891.09714,-0.037075045385271385,-0.05813454467541738
586,2018-05-22,8380.0,8430.0,8100.0,8185.0,1597.0,631.0,2018-05-22,27440.87567,-0.02241981811569678,-0.017812397533088973
587,2018-05-21,8570.0,8605.0,8350.0,8390.0,1278.0,545.0,2018-05-21,27934.04266,0.06383864941881348,0.055372548365401675
588,2018-05-18,8040.0,8275.0,7980.0,8250.0,957.0,480.0,2018-05-18,26429.30847,-0.03962725124791224,-0.046599302204226936
589,2018-05-17,8365.0,8480.0,8185.0,8200.0,697.0,435.0,2018-05-17,27690.04233,-0.012474174225175688,-0.010552308643143857
590,2018-05-16,8470.0,8485.0,8150.0,8300.0,593.0,406.0,2018-05-16,27983.7833,-0.03480629772012862,-0.03965297204359277
591,2018-05-15,8770.0,8855.0,8470.0,8580.0,560.0,384.0,2018-05-15,29115.71744,0.00228310601456855,-0.00436600280738062
592,2018-05-14,8750.0,8875.0,8300.0,8780.0,500.0,364.0,2018-05-14,29243.11465,-0.04251199423735399,-0.01983381890168374
593,2018-05-11,9130.0,9135.0,8445.0,8650.0,481.0,346.0,2018-05-11,29828.90734,-0.027014068411256156,-0.0417971495969816
594,2018-05-10,9380.0,9425.0,9100.0,9110.0,450.0,330.0,2018-05-10,31102.09306,0.0237335843320943,0.002406932545423114
595,2018-05-09,9160.0,9345.0,8990.0,9300.0,432.0,316.0,2018-05-09,31027.32244,-0.01999526222148726,-0.01719872029858676
596,2018-05-08,9345.0,9505.0,9070.0,9260.0,415.0,304.0,2018-05-08,31565.56798,-0.032116474443368424,-0.03685364621185013
597,2018-05-07,9650.0,9720.0,9215.0,9470.0,410.0,292.0,2018-05-07,32750.57607,-0.0031039859375911073,0.0073721921885582945
598,2018-05-04,9680.0,9850.0,9575.0,9690.0,392.0,280.0,2018-05-04,32510.02033,0.04543834976415179,0.0565405254548307
599,2018-05-03,9250.0,9800.0,9215.0,9685.0,379.0,270.0,2018-05-03,30722.88554,0.022411432677075377,0.017438951071889502
600,2018-05-02,9045.0,9200.0,8995.0,9160.0,321.0,261.0,2018-05-02,30191.75528,-0.02511048964624039,-0.0020478507697456864
601,2018-05-01,9275.0,9275.0,8835.0,8990.0,306.0,250.0,2018-05-01,30253.64684,-0.016573488151867315,-0.03500268068648749
602,2018-04-30,9430.0,9440.0,9165.0,9365.0,301.0,240.0,2018-04-30,31331.35692,0.025236238589081795,0.04418380567088319
