,UTC_time,bitcoin price,berlin_time,berlin_time_date,berlin_time_hour,berlin_time_min,D
20944,2020-10-08 02:08:03.893,10640.304684534216,2020-10-08 03:08:03.893,2020-10-08,3,8,71516.107
20945,2020-10-08 03:09:24.275,10643.290739040312,2020-10-08 04:09:24.275,2020-10-08,4,9,67835.725
20946,2020-10-08 04:08:01.260,10639.67914893994,2020-10-08 05:08:01.260,2020-10-08,5,8,64318.74
20947,2020-10-08 05:02:56.492,10640.309566176666,2020-10-08 06:02:56.492,2020-10-08,6,2,61023.508
20948,2020-10-08 06:03:32.193,10613.504151320207,2020-10-08 07:03:32.193,2020-10-08,7,3,57387.807
20949,2020-10-08 07:08:28.703,10626.913382335619,2020-10-08 08:08:28.703,2020-10-08,8,8,53491.297
20950,2020-10-08 08:07:02.745,10598.314377146367,2020-10-08 09:07:02.745,2020-10-08,9,7,49977.255
20951,2020-10-08 09:07:47.625,10552.773608250529,2020-10-08 10:07:47.625,2020-10-08,10,7,46332.375
20952,2020-10-08 10:09:49.007,10569.435113449863,2020-10-08 11:09:49.007,2020-10-08,11,9,42610.993
20953,2020-10-08 11:05:05.360,10613.938854032585,2020-10-08 12:05:05.360,2020-10-08,12,5,39294.64
20954,2020-10-08 12:10:24.835,10611.517874512874,2020-10-08 13:10:24.835,2020-10-08,13,10,35375.165
20955,2020-10-08 13:08:47.816,10629.211170646458,2020-10-08 14:08:47.816,2020-10-08,14,8,31872.184
20956,2020-10-08 14:05:07.225,10734.841331858956,2020-10-08 15:05:07.225,2020-10-08,15,5,28492.775
20957,2020-10-08 15:08:52.776,10914.223466384938,2020-10-08 16:08:52.776,2020-10-08,16,8,24667.224
20958,2020-10-08 16:09:39.632,10905.082525549686,2020-10-08 17:09:39.632,2020-10-08,17,9,21020.368
20959,2020-10-08 17:02:01.391,10923.247265075319,2020-10-08 18:02:01.391,2020-10-08,18,2,17878.609
20960,2020-10-08 18:04:43.163,10876.165447382018,2020-10-08 19:04:43.163,2020-10-08,19,4,14116.837
20961,2020-10-08 19:08:36.559,10872.20020145189,2020-10-08 20:08:36.559,2020-10-08,20,8,10283.441
20962,2020-10-08 20:02:24.043,10882.234832767605,2020-10-08 21:02:24.043,2020-10-08,21,2,7055.957
20963,2020-10-08 21:08:50.943,10890.13241159848,2020-10-08 22:08:50.943,2020-10-08,22,8,3069.057
20964,2020-10-08 22:02:47.430,10879.200346128917,2020-10-08 23:02:47.430,2020-10-08,23,2,167.43
20965,2020-10-08 23:09:15.618,10896.34043092111,2020-10-09 00:09:15.618,2020-10-08,0,9,82244.382
20966,2020-10-09 00:04:09.311,10918.682334788247,2020-10-09 01:04:09.311,2020-10-09,1,4,78950.689
20967,2020-10-09 01:02:12.332,10870.434349834777,2020-10-09 02:02:12.332,2020-10-09,2,2,75467.668
20968,2020-10-09 02:09:36.449,10899.968473372319,2020-10-09 03:09:36.449,2020-10-09,3,9,71423.551
20969,2020-10-09 03:04:10.114,10903.166136602398,2020-10-09 04:04:10.114,2020-10-09,4,4,68149.886
20970,2020-10-09 04:05:52.809,10884.912697512058,2020-10-09 05:05:52.809,2020-10-09,5,5,64447.191
20971,2020-10-09 05:04:13.415,10882.546134722275,2020-10-09 06:04:13.415,2020-10-09,6,4,60946.585
20972,2020-10-09 06:09:56.798,10840.099722841125,2020-10-09 07:09:56.798,2020-10-09,7,9,57003.202
20973,2020-10-09 07:10:53.514,10872.549573444163,2020-10-09 08:10:53.514,2020-10-09,8,10,53346.486
20974,2020-10-09 08:08:17.796,10893.425451624977,2020-10-09 09:08:17.796,2020-10-09,9,8,49902.204
20975,2020-10-09 09:05:56.847,10890.483841775624,2020-10-09 10:05:56.847,2020-10-09,10,5,46443.153
20976,2020-10-09 10:02:25.380,10880.164506361838,2020-10-09 11:02:25.380,2020-10-09,11,2,43054.62
20977,2020-10-09 11:02:15.303,10984.95214201075,2020-10-09 12:02:15.303,2020-10-09,12,2,39464.697
20978,2020-10-09 12:06:19.181,11047.249917804884,2020-10-09 13:06:19.181,2020-10-09,13,6,35620.819
20979,2020-10-09 13:05:14.709,11068.363819359778,2020-10-09 14:05:14.709,2020-10-09,14,5,32085.291
20980,2020-10-09 14:03:47.340,11078.399992537774,2020-10-09 15:03:47.340,2020-10-09,15,3,28572.66
20981,2020-10-09 15:06:12.854,11064.471272137362,2020-10-09 16:06:12.854,2020-10-09,16,6,24827.146
20982,2020-10-09 16:09:54.975,11071.223139780059,2020-10-09 17:09:54.975,2020-10-09,17,9,21005.025
20983,2020-10-09 17:01:45.347,11050.650418378676,2020-10-09 18:01:45.347,2020-10-09,18,1,17894.653
20984,2020-10-09 18:01:26.146,11063.265589793715,2020-10-09 19:01:26.146,2020-10-09,19,1,14313.854
20985,2020-10-09 19:03:09.264,11048.587657762702,2020-10-09 20:03:09.264,2020-10-09,20,3,10610.736
20986,2020-10-09 20:02:39.134,11041.404978822937,2020-10-09 21:02:39.134,2020-10-09,21,2,7040.866
20987,2020-10-09 21:07:09.990,11034.647550419224,2020-10-09 22:07:09.990,2020-10-09,22,7,3170.01
20988,2020-10-09 22:08:37.625,11057.394901819931,2020-10-09 23:08:37.625,2020-10-09,23,8,517.625
20989,2020-10-09 23:06:19.381,11079.2348036632,2020-10-10 00:06:19.381,2020-10-09,0,6,82420.619
20990,2020-10-10 00:06:09.165,11051.389692871071,2020-10-10 01:06:09.165,2020-10-10,1,6,78830.835
20991,2020-10-10 01:01:46.565,11077.105546878713,2020-10-10 02:01:46.565,2020-10-10,2,1,75493.435
20992,2020-10-10 02:09:01.943,11089.148246996745,2020-10-10 03:09:01.943,2020-10-10,3,9,71458.057
20993,2020-10-10 03:02:36.194,11374.55380568762,2020-10-10 04:02:36.194,2020-10-10,4,2,68243.806
20994,2020-10-10 04:03:35.712,11416.984314203057,2020-10-10 05:03:35.712,2020-10-10,5,3,64584.288
20995,2020-10-10 05:12:00.999,11388.73162377798,2020-10-10 06:12:00.999,2020-10-10,6,12,60479.001
20996,2020-10-10 06:01:51.406,11368.04844416675,2020-10-10 07:01:51.406,2020-10-10,7,1,57488.594
20997,2020-10-10 07:04:45.469,11355.234527056991,2020-10-10 08:04:45.469,2020-10-10,8,4,53714.531
20998,2020-10-10 08:02:12.123,11377.283116442044,2020-10-10 09:02:12.123,2020-10-10,9,2,50267.877
20999,2020-10-10 09:09:05.528,11373.607703450256,2020-10-10 10:09:05.528,2020-10-10,10,9,46254.472
21000,2020-10-10 10:05:02.876,11313.575742469973,2020-10-10 11:05:02.876,2020-10-10,11,5,42897.124
21001,2020-10-10 11:07:07.929,11319.480494286567,2020-10-10 12:07:07.929,2020-10-10,12,7,39172.071
21002,2020-10-10 12:12:31.382,11332.171846559922,2020-10-10 13:12:31.382,2020-10-10,13,12,35248.618
21003,2020-10-10 13:04:30.492,11332.8819476615,2020-10-10 14:04:30.492,2020-10-10,14,4,32129.508
21004,2020-10-10 14:11:12.367,11336.947183745831,2020-10-10 15:11:12.367,2020-10-10,15,11,28127.633
21005,2020-10-10 15:01:50.055,11348.44746027831,2020-10-10 16:01:50.055,2020-10-10,16,1,25089.945
21006,2020-10-10 16:06:15.029,11339.455003564903,2020-10-10 17:06:15.029,2020-10-10,17,6,21224.971
21007,2020-10-10 17:05:12.689,11329.628918605089,2020-10-10 18:05:12.689,2020-10-10,18,5,17687.311
21008,2020-10-10 18:02:03.951,11350.45394878774,2020-10-10 19:02:03.951,2020-10-10,19,2,14276.049
21009,2020-10-10 19:09:45.177,11357.616039690121,2020-10-10 20:09:45.177,2020-10-10,20,9,10214.823
21010,2020-10-10 20:03:39.015,11355.072019465764,2020-10-10 21:03:39.015,2020-10-10,21,3,6980.985
21011,2020-10-10 21:11:53.758,11338.409778317675,2020-10-10 22:11:53.758,2020-10-10,22,11,2886.242
21012,2020-10-10 22:03:38.258,11370.40118371411,2020-10-10 23:03:38.258,2020-10-10,23,3,218.258
21013,2020-10-10 23:01:58.294,11347.629921112657,2020-10-11 00:01:58.294,2020-10-10,0,1,82681.706
21014,2020-10-11 00:08:23.170,11298.430858032236,2020-10-11 01:08:23.170,2020-10-11,1,8,78696.83
21015,2020-10-11 01:13:46.872,11314.785371926533,2020-10-11 02:13:46.872,2020-10-11,2,13,74773.128
21016,2020-10-11 02:06:07.489,11360.83756860744,2020-10-11 03:06:07.489,2020-10-11,3,6,71632.511
21017,2020-10-11 03:09:30.568,11350.247077454203,2020-10-11 04:09:30.568,2020-10-11,4,9,67829.432
21018,2020-10-11 04:08:54.081,11331.987572960219,2020-10-11 05:08:54.081,2020-10-11,5,8,64265.919
21019,2020-10-11 05:04:51.100,11317.947956393671,2020-10-11 06:04:51.100,2020-10-11,6,4,60908.9
21020,2020-10-11 06:06:16.131,11340.078984968402,2020-10-11 07:06:16.131,2020-10-11,7,6,57223.869
21021,2020-10-11 07:07:52.449,11361.029447872652,2020-10-11 08:07:52.449,2020-10-11,8,7,53527.551
21022,2020-10-11 08:09:41.452,11354.064174856987,2020-10-11 09:09:41.452,2020-10-11,9,9,49818.548
21023,2020-10-11 09:02:08.291,11346.824203786164,2020-10-11 10:02:08.291,2020-10-11,10,2,46671.709
21024,2020-10-11 10:10:13.575,11345.434977468292,2020-10-11 11:10:13.575,2020-10-11,11,10,42586.425
21025,2020-10-11 11:01:46.085,11383.245742425748,2020-10-11 12:01:46.085,2020-10-11,12,1,39493.915
21026,2020-10-11 12:11:09.262,11375.562330960676,2020-10-11 13:11:09.262,2020-10-11,13,11,35330.738
21027,2020-10-11 13:01:25.546,11359.983099880139,2020-10-11 14:01:25.546,2020-10-11,14,1,32314.454
21028,2020-10-11 14:01:39.686,11367.15092781506,2020-10-11 15:01:39.686,2020-10-11,15,1,28700.314
21029,2020-10-11 15:02:23.223,11385.025494310794,2020-10-11 16:02:23.223,2020-10-11,16,2,25056.777
21030,2020-10-11 16:03:02.163,11403.719775012572,2020-10-11 17:03:02.163,2020-10-11,17,3,21417.837
21031,2020-10-11 17:04:17.578,11399.667249597213,2020-10-11 18:04:17.578,2020-10-11,18,4,17742.422
21032,2020-10-11 18:08:34.103,11421.500386782804,2020-10-11 19:08:34.103,2020-10-11,19,8,13885.897
21033,2020-10-11 19:11:16.580,11406.372487007251,2020-10-11 20:11:16.580,2020-10-11,20,11,10123.42
21034,2020-10-11 20:03:50.197,11324.718917076745,2020-10-11 21:03:50.197,2020-10-11,21,3,6969.803
21035,2020-10-11 21:08:56.964,11305.590349245545,2020-10-11 22:08:56.964,2020-10-11,22,8,3063.036
21036,2020-10-11 22:06:54.795,11323.21318420129,2020-10-11 23:06:54.795,2020-10-11,23,6,414.795
21037,2020-10-11 23:08:16.977,11347.895324003039,2020-10-12 00:08:16.977,2020-10-11,0,8,82303.023
21038,2020-10-12 00:03:03.952,11366.47552682844,2020-10-12 01:03:03.952,2020-10-12,1,3,79016.048
21039,2020-10-12 01:02:31.056,11375.085585236062,2020-10-12 02:02:31.056,2020-10-12,2,2,75448.944
21040,2020-10-12 02:16:49.890,11373.228146995349,2020-10-12 03:16:49.890,2020-10-12,3,16,70990.11
21041,2020-10-12 03:09:39.627,11404.474430474116,2020-10-12 04:09:39.627,2020-10-12,4,9,67820.373
21042,2020-10-12 04:13:36.471,11372.485995566563,2020-10-12 05:13:36.471,2020-10-12,5,13,63983.529
21043,2020-10-12 05:02:22.518,11386.390191706283,2020-10-12 06:02:22.518,2020-10-12,6,2,61057.482
21044,2020-10-12 06:10:58.544,11392.711701748009,2020-10-12 07:10:58.544,2020-10-12,7,10,56941.456
21045,2020-10-12 07:06:30.903,11336.678470134595,2020-10-12 08:06:30.903,2020-10-12,8,6,53609.097
21046,2020-10-12 08:05:05.161,11373.466300995826,2020-10-12 09:05:05.161,2020-10-12,9,5,50094.839
21047,2020-10-12 09:08:04.976,11355.08847148031,2020-10-12 10:08:04.976,2020-10-12,10,8,46315.024
21048,2020-10-12 10:05:58.880,11361.928151207187,2020-10-12 11:05:58.880,2020-10-12,11,5,42841.12
21049,2020-10-12 11:08:10.035,11270.643754197043,2020-10-12 12:08:10.035,2020-10-12,12,8,39109.965
21050,2020-10-12 12:08:04.330,11251.620223315418,2020-10-12 13:08:04.330,2020-10-12,13,8,35515.67
21051,2020-10-12 13:09:41.977,11289.675699102938,2020-10-12 14:09:41.977,2020-10-12,14,9,31818.023
21052,2020-10-12 14:08:03.657,11503.591736178761,2020-10-12 15:08:03.657,2020-10-12,15,8,28316.343
21053,2020-10-12 15:04:34.400,11468.242867467856,2020-10-12 16:04:34.400,2020-10-12,16,4,24925.6
21054,2020-10-12 16:07:38.160,11536.9895995983,2020-10-12 17:07:38.160,2020-10-12,17,7,21141.84
21055,2020-10-12 17:10:25.121,11556.136303129486,2020-10-12 18:10:25.121,2020-10-12,18,10,17374.879
21056,2020-10-12 18:01:17.923,11547.702771615091,2020-10-12 19:01:17.923,2020-10-12,19,1,14322.077
21057,2020-10-12 19:04:02.790,11550.983361075863,2020-10-12 20:04:02.790,2020-10-12,20,4,10557.21
21058,2020-10-12 20:04:27.166,11544.91329404845,2020-10-12 21:04:27.166,2020-10-12,21,4,6932.834
21059,2020-10-12 21:01:11.800,11555.289650872812,2020-10-12 22:01:11.800,2020-10-12,22,1,3528.2
21060,2020-10-12 22:07:29.461,11680.174990813686,2020-10-12 23:07:29.461,2020-10-12,23,7,449.461
21061,2020-10-12 23:08:05.976,11650.840252003876,2020-10-13 00:08:05.976,2020-10-12,0,8,82314.024
21062,2020-10-13 00:03:06.384,11543.183760771468,2020-10-13 01:03:06.384,2020-10-13,1,3,79013.616
21063,2020-10-13 01:05:36.525,11476.020461624428,2020-10-13 02:05:36.525,2020-10-13,2,5,75263.475
21064,2020-10-13 02:13:26.451,11485.950541836155,2020-10-13 03:13:26.451,2020-10-13,3,13,71193.549
21065,2020-10-13 03:02:02.331,11494.537029718504,2020-10-13 04:02:02.331,2020-10-13,4,2,68277.669
21066,2020-10-13 04:17:35.457,11480.802849234373,2020-10-13 05:17:35.457,2020-10-13,5,17,63744.543
21067,2020-10-13 05:08:21.380,11487.451769706622,2020-10-13 06:08:21.380,2020-10-13,6,8,60698.62
21068,2020-10-13 06:13:10.373,11485.582548139311,2020-10-13 07:13:10.373,2020-10-13,7,13,56809.627
21069,2020-10-13 07:05:11.424,11482.80019559302,2020-10-13 08:05:11.424,2020-10-13,8,5,53688.576
21070,2020-10-13 08:06:00.965,11454.178046511011,2020-10-13 09:06:00.965,2020-10-13,9,6,50039.035
21071,2020-10-13 09:02:35.625,11490.473373643508,2020-10-13 10:02:35.625,2020-10-13,10,2,46644.375
21072,2020-10-13 10:07:23.470,11463.090990668557,2020-10-13 11:07:23.470,2020-10-13,11,7,42756.53
21073,2020-10-13 11:13:55.441,11512.668953248596,2020-10-13 12:13:55.441,2020-10-13,12,13,38764.559
21074,2020-10-13 12:16:06.421,11484.093117738175,2020-10-13 13:16:06.421,2020-10-13,13,16,35033.579
21075,2020-10-13 13:11:55.944,11431.324273941285,2020-10-13 14:11:55.944,2020-10-13,14,11,31684.056
21076,2020-10-13 14:09:21.809,11353.526261248051,2020-10-13 15:09:21.809,2020-10-13,15,9,28238.191
21077,2020-10-13 15:00:49.661,11377.584570076027,2020-10-13 16:00:49.661,2020-10-13,16,0,25150.339
21078,2020-10-13 16:07:14.213,11392.287371535933,2020-10-13 17:07:14.213,2020-10-13,17,7,21165.787
21079,2020-10-13 17:02:39.741,11391.049626969163,2020-10-13 18:02:39.741,2020-10-13,18,2,17840.259
21080,2020-10-13 18:04:11.265,11366.680420826558,2020-10-13 19:04:11.265,2020-10-13,19,4,14148.735
21081,2020-10-13 19:07:42.241,11381.427025777775,2020-10-13 20:07:42.241,2020-10-13,20,7,10337.759
21082,2020-10-13 20:13:12.155,11394.66093400389,2020-10-13 21:13:12.155,2020-10-13,21,13,6407.845
21083,2020-10-13 21:08:38.721,11426.017403236126,2020-10-13 22:08:38.721,2020-10-13,22,8,3081.279
21084,2020-10-13 22:12:44.219,11449.273074128978,2020-10-13 23:12:44.219,2020-10-13,23,12,764.219
21085,2020-10-13 23:13:41.615,11440.38284203366,2020-10-14 00:13:41.615,2020-10-13,0,13,81978.385
21086,2020-10-14 00:08:54.555,11429.390567156974,2020-10-14 01:08:54.555,2020-10-14,1,8,78665.445
21087,2020-10-14 01:16:06.600,11469.587419208627,2020-10-14 02:16:06.600,2020-10-14,2,16,74633.4
21088,2020-10-14 02:01:10.086,11447.947814699779,2020-10-14 03:01:10.086,2020-10-14,3,1,71929.914
21089,2020-10-14 03:11:11.376,11438.202448106545,2020-10-14 04:11:11.376,2020-10-14,4,11,67728.624
21090,2020-10-14 04:04:09.010,11427.514576633504,2020-10-14 05:04:09.010,2020-10-14,5,4,64550.99
21091,2020-10-14 05:01:47.914,11394.783830099654,2020-10-14 06:01:47.914,2020-10-14,6,1,61092.086
21092,2020-10-14 06:14:54.688,11411.495355798941,2020-10-14 07:14:54.688,2020-10-14,7,14,56705.312
21093,2020-10-14 07:11:13.427,11415.458988947483,2020-10-14 08:11:13.427,2020-10-14,8,11,53326.573
21094,2020-10-14 08:13:45.624,11431.77850739799,2020-10-14 09:13:45.624,2020-10-14,9,13,49574.376
21095,2020-10-14 09:13:50.416,11432.61540898717,2020-10-14 10:13:50.416,2020-10-14,10,13,45969.584
21096,2020-10-14 10:13:35.562,11423.506643160687,2020-10-14 11:13:35.562,2020-10-14,11,13,42384.438
21097,2020-10-14 11:14:13.806,11394.701402290919,2020-10-14 12:14:13.806,2020-10-14,12,14,38746.194
21098,2020-10-14 12:06:38.603,11368.729476069564,2020-10-14 13:06:38.603,2020-10-14,13,6,35601.397
21099,2020-10-14 13:02:08.579,11407.977068000513,2020-10-14 14:02:08.579,2020-10-14,14,2,32271.421
21100,2020-10-14 14:11:20.924,11521.207361611268,2020-10-14 15:11:20.924,2020-10-14,15,11,28119.076
21101,2020-10-14 15:06:44.034,11377.467545152233,2020-10-14 16:06:44.034,2020-10-14,16,6,24795.966
21102,2020-10-14 16:04:47.801,11319.946577532488,2020-10-14 17:04:47.801,2020-10-14,17,4,21312.199
21103,2020-10-14 17:12:01.141,11340.838147934759,2020-10-14 18:12:01.141,2020-10-14,18,12,17278.859
21104,2020-10-14 18:13:34.662,11331.778110490368,2020-10-14 19:13:34.662,2020-10-14,19,13,13585.338
21105,2020-10-14 19:09:19.504,11357.234563833865,2020-10-14 20:09:19.504,2020-10-14,20,9,10240.496
21106,2020-10-14 20:01:38.712,11350.866760768395,2020-10-14 21:01:38.712,2020-10-14,21,1,7101.288
21107,2020-10-14 21:03:58.111,11390.214793644334,2020-10-14 22:03:58.111,2020-10-14,22,3,3361.889
21108,2020-10-14 22:13:58.802,11393.905068565877,2020-10-14 23:13:58.802,2020-10-14,23,13,838.802
21109,2020-10-14 23:10:16.827,11399.40560081687,2020-10-15 00:10:16.827,2020-10-14,0,10,82183.173
21110,2020-10-15 00:07:17.012,11430.41321191049,2020-10-15 01:07:17.012,2020-10-15,1,7,78762.988
21111,2020-10-15 01:06:56.095,11392.074407232,2020-10-15 02:06:56.095,2020-10-15,2,6,75183.905
21112,2020-10-15 02:07:39.320,11392.724918244365,2020-10-15 03:07:39.320,2020-10-15,3,7,71540.68
21113,2020-10-15 03:15:53.335,11368.412779172793,2020-10-15 04:15:53.335,2020-10-15,4,15,67446.665
21114,2020-10-15 04:01:35.011,11379.682924240682,2020-10-15 05:01:35.011,2020-10-15,5,1,64704.989
21115,2020-10-15 05:02:58.614,11404.722644677537,2020-10-15 06:02:58.614,2020-10-15,6,2,61021.386
21116,2020-10-15 06:08:16.474,11405.334760682408,2020-10-15 07:08:16.474,2020-10-15,7,8,57103.526
21117,2020-10-15 07:10:13.051,11403.075297941721,2020-10-15 08:10:13.051,2020-10-15,8,10,53386.949
21118,2020-10-15 08:14:31.613,11401.016784630063,2020-10-15 09:14:31.613,2020-10-15,9,14,49528.387
21119,2020-10-15 09:06:17.173,11344.877843820976,2020-10-15 10:06:17.173,2020-10-15,10,6,46422.827
21120,2020-10-15 10:08:57.782,11333.328603092195,2020-10-15 11:08:57.782,2020-10-15,11,8,42662.218
21121,2020-10-15 11:04:16.890,11337.637486477515,2020-10-15 12:04:16.890,2020-10-15,12,4,39343.11
21122,2020-10-15 12:09:17.327,11318.742808106033,2020-10-15 13:09:17.327,2020-10-15,13,9,35442.673
21123,2020-10-15 13:02:52.765,11388.194102754675,2020-10-15 14:02:52.765,2020-10-15,14,2,32227.235
21124,2020-10-15 14:08:47.383,11400.404315990645,2020-10-15 15:08:47.383,2020-10-15,15,8,28272.617
21125,2020-10-15 15:09:21.685,11381.213817981701,2020-10-15 16:09:21.685,2020-10-15,16,9,24638.315
21126,2020-10-15 16:13:47.359,11403.19228425015,2020-10-15 17:13:47.359,2020-10-15,17,13,20772.641
21127,2020-10-15 17:12:20.343,11395.593844941834,2020-10-15 18:12:20.343,2020-10-15,18,12,17259.657
21128,2020-10-15 18:12:38.882,11464.542607520003,2020-10-15 19:12:38.882,2020-10-15,19,12,13641.118
21129,2020-10-15 19:07:24.436,11476.080401194127,2020-10-15 20:07:24.436,2020-10-15,20,7,10355.564
21130,2020-10-15 20:12:48.378,11575.75313384127,2020-10-15 21:12:48.378,2020-10-15,21,12,6431.622
21131,2020-10-15 21:10:10.947,11529.737725567558,2020-10-15 22:10:10.947,2020-10-15,22,10,2989.053
21132,2020-10-15 22:04:05.943,11496.529805599175,2020-10-15 23:04:05.943,2020-10-15,23,4,245.943
21133,2020-10-15 23:12:32.601,11485.903468582446,2020-10-16 00:12:32.601,2020-10-15,0,12,82047.399
21134,2020-10-16 00:09:12.620,11499.16001348385,2020-10-16 01:09:12.620,2020-10-16,1,9,78647.38
21135,2020-10-16 01:05:21.188,11510.048411837766,2020-10-16 02:05:21.188,2020-10-16,2,5,75278.812
21136,2020-10-16 02:07:54.390,11533.167150011577,2020-10-16 03:07:54.390,2020-10-16,3,7,71525.61
21137,2020-10-16 03:12:53.261,11528.29101454922,2020-10-16 04:12:53.261,2020-10-16,4,12,67626.739
21138,2020-10-16 04:06:24.070,11493.33148586671,2020-10-16 05:06:24.070,2020-10-16,5,6,64415.93
21139,2020-10-16 05:04:50.549,11274.915905796342,2020-10-16 06:04:50.549,2020-10-16,6,4,60909.451
21140,2020-10-16 06:04:31.971,11349.142264622003,2020-10-16 07:04:31.971,2020-10-16,7,4,57328.029
21141,2020-10-16 07:03:19.896,11323.729039005988,2020-10-16 08:03:19.896,2020-10-16,8,3,53800.104
21142,2020-10-16 08:13:19.303,11334.314914689377,2020-10-16 09:13:19.303,2020-10-16,9,13,49600.697
21143,2020-10-16 09:01:03.131,11309.168547178957,2020-10-16 10:01:03.131,2020-10-16,10,1,46736.869
21144,2020-10-16 10:11:22.297,11289.362863885348,2020-10-16 11:11:22.297,2020-10-16,11,11,42517.703
21145,2020-10-16 11:01:41.845,11323.951229475782,2020-10-16 12:01:41.845,2020-10-16,12,1,39498.155
21146,2020-10-16 12:06:04.223,11370.485136156896,2020-10-16 13:06:04.223,2020-10-16,13,6,35635.777
21147,2020-10-16 13:08:01.747,11388.201357749125,2020-10-16 14:08:01.747,2020-10-16,14,8,31918.253
21148,2020-10-16 14:02:04.717,11347.755833508574,2020-10-16 15:02:04.717,2020-10-16,15,2,28675.283
21149,2020-10-16 15:03:51.542,11334.451685212442,2020-10-16 16:03:51.542,2020-10-16,16,3,24968.458
21150,2020-10-16 16:03:34.938,11328.049557573773,2020-10-16 17:03:34.938,2020-10-16,17,3,21385.062
21151,2020-10-16 17:01:44.146,11351.331321811705,2020-10-16 18:01:44.146,2020-10-16,18,1,17895.854
21152,2020-10-16 18:06:04.528,11342.914333503893,2020-10-16 19:06:04.528,2020-10-16,19,6,14035.472
21153,2020-10-16 19:09:31.929,11370.820624311344,2020-10-16 20:09:31.929,2020-10-16,20,9,10228.071
21154,2020-10-16 20:04:00.639,11332.148353572638,2020-10-16 21:04:00.639,2020-10-16,21,4,6959.361
21155,2020-10-16 21:02:52.287,11310.482603729375,2020-10-16 22:02:52.287,2020-10-16,22,2,3427.713
21156,2020-10-16 22:14:14.797,11336.894856220713,2020-10-16 23:14:14.797,2020-10-16,23,14,854.797
21157,2020-10-16 23:03:00.638,11347.686632055547,2020-10-17 00:03:00.638,2020-10-16,0,3,82619.362
21158,2020-10-17 00:03:49.561,11317.885794045238,2020-10-17 01:03:49.561,2020-10-17,1,3,78970.439
21159,2020-10-17 01:11:53.784,11307.051089909653,2020-10-17 02:11:53.784,2020-10-17,2,11,74886.216
21160,2020-10-17 02:02:17.393,11354.271423539742,2020-10-17 03:02:17.393,2020-10-17,3,2,71862.607
21161,2020-10-17 03:14:49.744,11333.5537350504,2020-10-17 04:14:49.744,2020-10-17,4,14,67510.256
21162,2020-10-17 04:16:57.015,11355.093628060846,2020-10-17 05:16:57.015,2020-10-17,5,16,63782.985
21163,2020-10-17 05:04:41.282,11349.984118929218,2020-10-17 06:04:41.282,2020-10-17,6,4,60918.718
21164,2020-10-17 06:11:32.821,11356.116954318295,2020-10-17 07:11:32.821,2020-10-17,7,11,56907.179
21165,2020-10-17 07:01:31.874,11349.60021825073,2020-10-17 08:01:31.874,2020-10-17,8,1,53908.126
21166,2020-10-17 08:11:39.392,11360.238806233245,2020-10-17 09:11:39.392,2020-10-17,9,11,49700.608
21167,2020-10-17 09:03:08.067,11324.389518303184,2020-10-17 10:03:08.067,2020-10-17,10,3,46611.933
21168,2020-10-17 10:03:50.384,11344.533569177664,2020-10-17 11:03:50.384,2020-10-17,11,3,42969.616
21169,2020-10-17 11:03:30.123,11353.036078700028,2020-10-17 12:03:30.123,2020-10-17,12,3,39389.877
21170,2020-10-17 12:09:16.277,11347.483801685294,2020-10-17 13:09:16.277,2020-10-17,13,9,35443.723
21171,2020-10-17 13:06:55.211,11353.737492628861,2020-10-17 14:06:55.211,2020-10-17,14,6,31984.789
21172,2020-10-17 14:08:43.670,11324.77904812623,2020-10-17 15:08:43.670,2020-10-17,15,8,28276.33
21173,2020-10-17 15:01:54.139,11359.862989559182,2020-10-17 16:01:54.139,2020-10-17,16,1,25085.861
21174,2020-10-17 16:06:36.187,11337.250302317483,2020-10-17 17:06:36.187,2020-10-17,17,6,21203.813
21175,2020-10-17 17:04:59.280,11324.654116614964,2020-10-17 18:04:59.280,2020-10-17,18,4,17700.72
21176,2020-10-17 18:14:09.850,11347.569988034329,2020-10-17 19:14:09.850,2020-10-17,19,14,13550.15
21177,2020-10-17 19:13:39.759,11352.900700388482,2020-10-17 20:13:39.759,2020-10-17,20,13,9980.241
21178,2020-10-17 20:12:12.463,11347.010473022014,2020-10-17 21:12:12.463,2020-10-17,21,12,6467.537
21179,2020-10-17 21:08:22.481,11363.172009855214,2020-10-17 22:08:22.481,2020-10-17,22,8,3097.519
21180,2020-10-17 22:04:39.185,11344.658229841449,2020-10-17 23:04:39.185,2020-10-17,23,4,279.185
21181,2020-10-17 23:09:27.441,11347.088578863011,2020-10-18 00:09:27.441,2020-10-17,0,9,82232.559
21182,2020-10-18 00:03:57.724,11364.043985612918,2020-10-18 01:03:57.724,2020-10-18,1,3,78962.276
21183,2020-10-18 01:05:41.120,11379.777216494245,2020-10-18 02:05:41.120,2020-10-18,2,5,75258.88
21184,2020-10-18 02:05:16.034,11394.441872865416,2020-10-18 03:05:16.034,2020-10-18,3,5,71683.966
21185,2020-10-18 03:06:03.678,11375.532674016787,2020-10-18 04:06:03.678,2020-10-18,4,6,68036.322
21186,2020-10-18 04:04:38.146,11371.994521165285,2020-10-18 05:04:38.146,2020-10-18,5,4,64521.854
21187,2020-10-18 05:08:14.145,11378.366349697,2020-10-18 06:08:14.145,2020-10-18,6,8,60705.855
21188,2020-10-18 06:01:49.560,11393.103990137526,2020-10-18 07:01:49.560,2020-10-18,7,1,57490.44
