,copula,risk_measure,h,file,HE,likelihood,AIC,AIC_selected
1099,Clayton,ES q=0.01,0.7152343749999998,73.csv,0.3119169930561182,87.67485091554389,-173.34970183108777,0
1100,Clayton,Variance,0.7215820312499999,177.csv,0.26859213283095573,87.54861038392623,-173.09722076785246,0
1101,Clayton,VaR q=0.01,1.00341796875,86.csv,0.4202502207888109,118.9830015141791,-235.9660030283582,0
1102,Clayton,ERM k=10,0.9165039062499999,35.csv,0.4270239689547711,127.70428585820083,-253.40857171640167,0
1103,Clayton,VaR q=0.01,1.2683593750000006,126.csv,0.526281162560537,80.11297494280528,-158.22594988561056,0
1104,Clayton,VaR q=0.05,1.663281250000002,123.csv,0.28281033082087204,14.515846649133975,-27.03169329826795,0
1105,Clayton,ES q=0.01,0.7594726562499997,47.csv,0.33264063946994715,123.38248636232592,-244.76497272465184,0
1106,Clayton,ES q=0.01,0.7249999999999998,135.csv,0.29692673318521634,100.70232934155774,-199.40465868311549,0
1107,Clayton,ERM k=10,1.1900390625000006,128.csv,0.4108225501252244,49.57913007584027,-97.15826015168054,0
1108,Clayton,ERM k=10,0.7912109374999998,47.csv,0.36309350630540616,123.38248636232592,-244.76497272465184,0
1109,Clayton,VaR q=0.01,0.6795898437499998,164.csv,-0.10180235540743121,99.81481984008019,-197.62963968016038,0
1110,Clayton,ES q=0.05,0.97646484375,13.csv,0.43922665212758627,138.59925334833812,-275.19850669667625,0
1111,Clayton,VaR q=0.05,1.266015625000001,73.csv,0.4534578284493743,87.67485091554389,-173.34970183108777,0
1112,Clayton,Variance,1.0378906250000002,153.csv,0.3398471745057656,119.86046697675141,-237.72093395350282,0
1113,Clayton,VaR q=0.01,1.1099609375000001,91.csv,0.4676710521995203,75.36186116267632,-148.72372232535264,0
1114,Clayton,ERM k=10,0.8255859374999999,153.csv,0.17930285163653548,119.86046697675141,-237.72093395350282,0
1115,Clayton,Variance,1.01572265625,63.csv,0.6515457685925674,126.02826295400423,-250.05652590800847,0
1116,Frank,VaR q=0.01,1.2144531250000008,77.csv,0.42411791326189696,69.15425397868155,-136.3085079573631,0
1117,Frank,ES q=0.05,1.2348632812500004,101.csv,0.4478337450936113,-127.41474059679864,256.8294811935973,0
1118,Frank,ES q=0.01,1.2246093750000004,25.csv,0.5002782564401707,81.03603643053572,-160.07207286107143,0
1119,Frank,ERM k=10,0.7321289062499997,183.csv,0.0839011341696515,69.05791029781585,-136.1158205956317,0
1120,Frank,ERM k=10,1.4215820312500012,115.csv,0.43433219383196675,-179.13929269263002,360.27858538526004,0
1121,Frank,VaR q=0.05,1.3373046875000008,77.csv,0.476492062712635,69.15425397868155,-136.3085079573631,0
1122,Frank,ES q=0.05,0.6890624999999998,165.csv,0.047440650734928314,43.23470822033552,-84.46941644067104,0
1123,Frank,VaR q=0.05,1.034375,39.csv,0.4270695396153127,79.77698506433757,-157.55397012867513,0
1124,Frank,VaR q=0.05,1.0125,31.csv,0.4204235993668938,71.56799498964551,-141.13598997929103,0
1125,Frank,ES q=0.05,1.5180664062500018,118.csv,0.47017941466985114,-51.033374157558406,104.06674831511681,0
1126,Frank,ERM k=10,1.124609375,17.csv,0.43392651426876205,69.57637623305314,-137.15275246610628,0
1127,Frank,ERM k=10,1.11533203125,59.csv,0.37849881342245095,82.87822387500515,-163.7564477500103,0
1128,Frank,Variance,1.1790039062500006,127.csv,0.6384944265148538,-84.47989151318839,170.95978302637678,0
1129,Frank,ES q=0.05,1.1501953125000004,149.csv,0.32052475774107225,71.2878004362631,-140.5756008725262,0
1130,Frank,VaR q=0.01,0.9078124999999999,55.csv,0.18748900562841364,100.12866416495197,-198.25732832990394,0
1131,Frank,VaR q=0.01,1.1672851562500006,31.csv,0.34844653698465344,71.56799498964551,-141.13598997929103,0
1132,Frank,ERM k=10,1.1925781250000007,79.csv,0.4188539267340893,62.088563366665696,-122.17712673333139,0
1133,Frank,VaR q=0.01,1.756835937500002,118.csv,0.5278488376790929,-51.033374157558406,104.06674831511681,0
1134,Frank,Variance,1.0050781250000003,17.csv,0.6486132209030924,69.57637623305314,-137.15275246610628,0
1135,Frank,ES q=0.05,1.0826171875000001,85.csv,0.4224047354831083,61.41059105328367,-120.82118210656733,0
1136,Frank,Variance,1.3232421875000007,109.csv,0.660188129665843,-145.91554934682682,293.83109869365364,0
1137,Frank,ERM k=10,1.0599609374999999,25.csv,0.43516191618557787,81.03603643053572,-160.07207286107143,0
1138,Frank,VaR q=0.05,1.2255859375000004,55.csv,0.3868033230865864,100.12866416495197,-198.25732832990394,0
1139,Frank,ES q=0.01,0.8916015625,85.csv,0.351271715208029,61.41059105328367,-120.82118210656733,0
1140,Frank,ES q=0.05,1.2235351562500005,77.csv,0.44628158779309257,69.15425397868155,-136.3085079573631,0
1141,Frank,ES q=0.05,1.06640625,63.csv,0.386614474639693,93.83586862400936,-185.67173724801873,0
1142,Frank,Variance,1.2607421875000007,131.csv,0.6259974149251195,-69.22138444298088,140.44276888596175,0
1143,Frank,VaR q=0.01,1.1062500000000002,25.csv,0.34190371823756427,81.03603643053572,-160.07207286107143,0
1144,Frank,Variance,1.5258789062500013,149.csv,0.5264222795374203,71.2878004362631,-140.5756008725262,0
1145,Frank,Variance,1.1837890625000005,77.csv,0.6637430077700093,69.15425397868155,-136.3085079573631,0
1146,Frank,VaR q=0.01,0.9613281249999999,149.csv,0.31522622736880823,71.2878004362631,-140.5756008725262,0
1147,Frank,ERM k=10,1.2214843750000006,137.csv,0.35480667633904284,-8.72792489337858,19.45584978675716,0
1148,Frank,ERM k=10,1.1378906250000003,83.csv,0.4198184926224182,67.81488025066753,-133.62976050133506,0
1149,Frank,ES q=0.05,1.1742187500000005,17.csv,0.45470392763329115,69.57637623305314,-137.15275246610628,0
1150,Frank,Variance,1.1160156250000002,87.csv,0.6525015439226209,49.513609497902706,-97.02721899580541,0
1151,Frank,VaR q=0.01,0.9062499999999999,63.csv,0.21654854662219503,93.83586862400936,-185.67173724801873,0
1152,Frank,ES q=0.01,1.2680664062500009,4.csv,0.5071101803273074,65.89117607505851,-129.78235215011702,0
1153,Frank,ERM k=10,1.2315429687500008,77.csv,0.4199346587219509,69.15425397868155,-136.3085079573631,0
1154,Frank,ERM k=10,0.6987304687499997,165.csv,0.06442801240234897,43.23470822033552,-84.46941644067104,0
1155,Frank,ES q=0.05,1.0947265625,83.csv,0.4355046170148207,67.81488025066753,-133.62976050133506,0
1156,Frank,ES q=0.01,0.9606445312499999,77.csv,0.34980309799892473,69.15425397868155,-136.3085079573631,0
